T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
8.62,0.13,5.43,7.02,0.77,20.75,-5.55,1.17,0.0,5.27,301.11,201201,2012,01,32.976688798,-85.73413589,236.1
9.96,0.1,7.06,8.51,0.8,22.79,-6.42,1.0,0.01,5.27,321.87,201202,2012,02,32.976688798,-85.73413589,236.1
16.64,0.11,13.44,15.04,0.81,27.42,-0.29,0.9,0.0,5.27,345.1,201203,2012,03,32.976688798,-85.73413589,236.1
18.03,0.11,13.01,15.52,0.72,32.83,3.38,0.97,0.01,0.0,347.94,201204,2012,04,32.976688798,-85.73413589,236.1
22.87,0.14,16.55,19.72,0.63,35.88,11.02,0.99,0.01,5.27,382.43,201205,2012,05,32.976688798,-85.73413589,236.1
25.51,0.09,17.04,21.28,0.53,41.51,11.79,0.93,0.01,0.0,394.76,201206,2012,06,32.976688798,-85.73413589,236.1
28.34,0.08,20.48,24.41,0.52,40.48,19.44,0.55,0.01,5.27,415.07,201207,2012,07,32.976688798,-85.73413589,236.1
25.66,0.1,19.87,22.76,0.59,36.62,15.76,0.81,0.0,5.27,406.91,201208,2012,08,32.976688798,-85.73413589,236.1
23.08,0.12,16.5,19.79,0.56,35.91,8.98,1.03,0.0,5.27,383.64,201209,2012,09,32.976688798,-85.73413589,236.1
16.99,0.14,10.59,13.79,0.55,29.91,3.64,1.02,0.01,0.0,339.17,201210,2012,10,32.976688798,-85.73413589,236.1
10.55,0.16,4.45,7.51,0.52,27.94,-2.61,1.06,0.0,0.0,299.72,201211,2012,11,32.976688798,-85.73413589,236.1
9.46,0.14,6.08,7.76,0.62,23.37,-4.85,1.05,0.01,5.27,315.09,201212,2012,12,32.976688798,-85.73413589,236.1
18.01,0.12,12.57,15.29,0.63,41.51,-6.42,1.17,0.0,5.27,354.55,201213,2012,13,32.976688798,-85.73413589,236.1
9.19,0.09,6.8,8.0,0.8,22.26,-3.51,1.1,0.0,5.27,319.73,201301,2013,01,32.976688798,-85.73413589,236.1
7.58,0.11,4.48,6.03,0.88,19.35,-6.06,1.05,0.01,10.55,300.35,201302,2013,02,32.976688798,-85.73413589,236.1
8.38,0.12,4.43,6.4,0.89,21.47,-3.81,1.03,0.02,5.27,297.62,201303,2013,03,32.976688798,-85.73413589,236.1
