T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-19.81,1.77,-21.97,-20.89,0.73,-8.02,-36.65,5.87,0.25,0.0,197.42,201201,2012,01,61.41821478,-142.6028439,1425.01
-12.49,1.54,-15.0,-13.74,0.73,-2.66,-23.67,10.12,0.05,0.0,227.05,201202,2012,02,61.41821478,-142.6028439,1425.01
-12.95,1.27,-15.56,-14.26,0.73,-2.2,-24.83,4.36,0.09,0.0,206.91,201203,2012,03,61.41821478,-142.6028439,1425.01
-4.7,1.03,-7.95,-6.33,0.8,3.03,-18.64,4.56,0.02,0.0,241.91,201204,2012,04,61.41821478,-142.6028439,1425.01
-1.26,1.37,-4.71,-2.99,0.81,7.64,-8.81,6.07,0.0,0.0,262.41,201205,2012,05,61.41821478,-142.6028439,1425.01
3.98,1.1,0.81,2.4,0.8,12.3,-5.6,3.43,0.05,5.27,295.02,201206,2012,06,61.41821478,-142.6028439,1425.01
5.05,1.0,1.86,3.45,0.77,14.33,-4.15,5.18,0.05,5.27,300.12,201207,2012,07,61.41821478,-142.6028439,1425.01
5.7,1.06,2.07,3.89,0.72,13.47,-4.43,4.15,0.06,0.0,293.23,201208,2012,08,61.41821478,-142.6028439,1425.01
0.09,1.9,-2.42,-1.17,0.73,8.94,-8.71,7.36,0.13,5.27,278.63,201209,2012,09,61.41821478,-142.6028439,1425.01
-8.64,1.68,-11.35,-9.99,0.75,5.38,-22.27,4.97,0.05,5.27,237.3,201210,2012,10,61.41821478,-142.6028439,1425.01
-14.63,1.59,-17.18,-15.9,0.75,-4.27,-28.2,5.64,0.09,0.0,212.52,201211,2012,11,61.41821478,-142.6028439,1425.01
-18.7,1.62,-20.59,-19.65,0.75,-6.58,-32.53,5.33,0.11,0.0,196.91,201212,2012,12,61.41821478,-142.6028439,1425.01
-6.52,1.41,-9.33,-7.93,0.76,14.33,-36.65,10.12,0.0,0.0,245.77,201213,2012,13,61.41821478,-142.6028439,1425.01
-12.75,1.25,-14.47,-13.61,0.75,-1.02,-38.76,5.84,0.05,5.27,226.54,201301,2013,01,61.41821478,-142.6028439,1425.01
-11.84,1.26,-13.96,-12.9,0.75,-4.04,-22.07,6.52,0.31,5.27,228.6,201302,2013,02,61.41821478,-142.6028439,1425.01
-13.94,1.55,-16.03,-14.99,0.75,-2.91,-32.35,6.24,0.02,0.0,206.95,201303,2013,03,61.41821478,-142.6028439,1425.01
-11.25,1.86,-13.52,-12.38,0.76,-1.87,-23.18,7.2,0.09,0.0,210.14,201304,2013,04,61.41821478,-142.6028439,1425.01
0.18,1.3,-3.87,-1.85,0.82,11.49,-13.45,5.55,0.04,5.27,261.12,201305,2013,05,61.41821478,-142.6028439,1425.01
6.87,1.15,2.59,4.73,0.77,15.47,-3.97,3.46,0.03,0.0,303.04,201306,2013,06,61.41821478,-142.6028439,1425.01
8.23,1.07,4.08,6.15,0.7,17.39,-0.08,2.67,0.02,5.27,308.05,201307,2013,07,61.41821478,-142.6028439,1425.01
7.42,1.03,2.96,5.19,0.65,19.01,-2.6,3.33,0.02,5.27,297.03,201308,2013,08,61.41821478,-142.6028439,1425.01
1.37,1.57,-1.34,0.01,0.73,9.36,-6.62,5.4,0.04,5.27,283.99,201309,2013,09,61.41821478,-142.6028439,1425.01
-3.55,1.38,-5.55,-4.55,0.74,2.73,-10.53,7.22,0.02,5.27,264.53,201310,2013,10,61.41821478,-142.6028439,1425.01
-13.7,1.57,-16.42,-15.06,0.74,-2.19,-32.56,7.08,0.08,5.27,218.99,201311,2013,11,61.41821478,-142.6028439,1425.01
-14.0,1.32,-16.92,-15.45,0.74,-4.69,-31.58,6.98,0.02,0.0,218.2,201312,2013,12,61.41821478,-142.6028439,1425.01
-4.7,1.36,-7.66,-6.17,0.74,19.01,-38.76,7.22,0.02,5.27,252.45,201313,2013,13,61.41821478,-142.6028439,1425.01
-8.79,1.3,-10.92,-9.85,0.74,2.22,-20.62,6.88,0.05,5.27,236.74,201401,2014,01,61.41821478,-142.6028439,1425.01
-15.64,1.35,-21.83,-18.74,0.75,-0.09,-29.05,4.92,0.08,0.0,190.41,201402,2014,02,61.41821478,-142.6028439,1425.01
-12.38,1.52,-15.41,-13.89,0.75,-2.46,-24.16,5.52,0.02,0.0,199.83,201403,2014,03,61.41821478,-142.6028439,1425.01
-6.02,1.02,-9.44,-7.74,0.79,4.24,-25.28,2.87,0.01,0.0,233.74,201404,2014,04,61.41821478,-142.6028439,1425.01
1.8,1.46,-2.5,-0.35,0.79,9.32,-7.51,6.34,0.06,0.0,270.4,201405,2014,05,61.41821478,-142.6028439,1425.01
3.0,1.2,-0.88,1.06,0.77,10.76,-6.51,5.59,0.04,5.27,289.59,201406,2014,06,61.41821478,-142.6028439,1425.01
6.49,0.93,2.95,4.72,0.75,13.24,-0.31,2.5,0.05,5.27,303.62,201407,2014,07,61.41821478,-142.6028439,1425.01
6.09,1.0,2.43,4.26,0.72,13.9,-1.1,3.05,0.05,5.27,293.15,201408,2014,08,61.41821478,-142.6028439,1425.01
