T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.98,2.5,-0.38,0.8,0.89,16.11,-8.51,6.75,0.09,5.27,274.39,201201,2012,01,38.118170048,-86.99656861,151.25
4.11,2.02,1.57,2.83,0.9,21.3,-9.21,6.27,0.21,0.0,280.66,201202,2012,02,38.118170048,-86.99656861,151.25
13.66,2.11,10.71,12.19,0.89,26.62,-5.54,6.87,0.11,5.27,320.59,201203,2012,03,38.118170048,-86.99656861,151.25
14.5,1.8,9.83,12.16,0.83,27.47,-0.84,4.43,0.21,0.0,318.21,201204,2012,04,38.118170048,-86.99656861,151.25
21.12,1.3,16.4,18.76,0.77,32.06,8.15,3.13,0.11,5.27,356.04,201205,2012,05,38.118170048,-86.99656861,151.25
23.8,1.33,15.09,19.44,0.59,41.62,9.56,3.16,0.22,0.0,366.25,201206,2012,06,38.118170048,-86.99656861,151.25
29.13,1.1,19.08,24.11,0.49,42.04,18.04,3.24,0.07,0.0,412.23,201207,2012,07,38.118170048,-86.99656861,151.25
25.12,1.15,14.85,19.98,0.5,39.12,13.46,2.86,0.06,5.27,376.39,201208,2012,08,38.118170048,-86.99656861,151.25
20.01,1.31,14.39,17.2,0.59,33.65,5.7,3.88,0.02,5.27,360.41,201209,2012,09,38.118170048,-86.99656861,151.25
12.37,1.85,7.46,9.91,0.65,26.12,-1.26,5.25,0.16,0.0,314.0,201210,2012,10,38.118170048,-86.99656861,151.25
5.71,1.38,1.02,3.37,0.62,21.55,-6.33,4.7,0.07,0.0,271.83,201211,2012,11,38.118170048,-86.99656861,151.25
4.94,2.02,2.37,3.65,0.7,22.36,-12.17,7.45,0.16,5.27,292.37,201212,2012,12,38.118170048,-86.99656861,151.25
14.75,1.66,9.4,12.08,0.7,42.04,-12.17,7.45,0.02,0.0,328.88,201213,2012,13,38.118170048,-86.99656861,151.25
0.85,2.2,-1.67,-0.41,0.8,19.11,-11.95,7.72,0.14,5.27,266.0,201301,2013,01,38.118170048,-86.99656861,151.25
1.18,2.34,-1.99,-0.41,0.84,16.64,-11.27,6.84,0.19,0.0,267.95,201302,2013,02,38.118170048,-86.99656861,151.25
3.19,2.07,-0.19,1.5,0.87,18.86,-6.6,6.09,0.24,5.27,286.02,201303,2013,03,38.118170048,-86.99656861,151.25
12.41,1.96,8.57,10.49,0.86,26.64,-4.35,5.1,0.33,5.27,316.47,201304,2013,04,38.118170048,-86.99656861,151.25
18.58,1.66,15.0,16.8,0.85,28.61,3.15,3.95,0.2,5.27,356.05,201305,2013,05,38.118170048,-86.99656861,151.25
22.96,1.36,19.43,21.19,0.78,31.4,11.26,3.97,0.12,5.27,383.2,201306,2013,06,38.118170048,-86.99656861,151.25
23.49,1.1,19.71,21.6,0.72,34.02,10.78,2.63,0.12,5.27,384.4,201307,2013,07,38.118170048,-86.99656861,151.25
24.28,1.02,18.45,21.37,0.57,36.05,10.63,2.45,0.02,0.0,385.36,201308,2013,08,38.118170048,-86.99656861,151.25
21.49,1.17,15.19,18.33,0.54,34.78,8.37,2.95,0.34,0.0,365.69,201309,2013,09,38.118170048,-86.99656861,151.25
13.75,1.38,9.47,11.61,0.66,29.86,-3.88,4.98,0.14,5.27,325.41,201310,2013,10,38.118170048,-86.99656861,151.25
5.09,1.73,1.07,3.08,0.7,21.47,-7.61,5.21,0.24,0.0,275.59,201311,2013,11,38.118170048,-86.99656861,151.25
0.44,1.82,-1.54,-0.55,0.77,20.01,-17.88,5.13,0.05,5.27,271.92,201312,2013,12,38.118170048,-86.99656861,151.25
12.37,1.65,8.51,10.44,0.74,36.05,-17.88,7.72,0.02,5.27,324.0,201313,2013,13,38.118170048,-86.99656861,151.25
-3.97,2.58,-6.99,-5.48,0.84,10.71,-19.33,6.66,0.16,0.0,246.41,201401,2014,01,38.118170048,-86.99656861,151.25
