T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.75,3.1,-0.35,0.7,0.9,15.17,-7.86,8.3,0.3,5.27,281.19,201201,2012,01,37.79701799138,-84.598168306,280.65
3.42,2.45,1.19,2.3,0.91,19.97,-10.54,8.53,0.24,0.0,286.35,201202,2012,02,37.79701799138,-84.598168306,280.65
12.55,2.48,9.82,11.18,0.91,26.68,-5.04,8.11,0.17,5.27,318.62,201203,2012,03,37.79701799138,-84.598168306,280.65
12.65,2.34,8.51,10.58,0.84,26.51,-2.15,6.09,0.23,0.0,320.14,201204,2012,04,37.79701799138,-84.598168306,280.65
20.14,1.55,16.13,18.13,0.8,30.7,6.9,4.55,0.1,5.27,360.66,201205,2012,05,37.79701799138,-84.598168306,280.65
23.06,1.79,14.82,18.94,0.58,39.77,8.25,5.25,0.08,0.0,368.81,201206,2012,06,37.79701799138,-84.598168306,280.65
27.48,1.63,19.3,23.38,0.51,40.57,17.21,4.62,0.07,5.27,411.35,201207,2012,07,37.79701799138,-84.598168306,280.65
24.61,1.38,14.64,19.62,0.48,35.3,13.37,4.59,0.06,0.0,379.14,201208,2012,08,37.79701799138,-84.598168306,280.65
20.1,1.69,13.28,16.69,0.53,32.61,4.9,5.19,0.23,5.27,357.92,201209,2012,09,37.79701799138,-84.598168306,280.65
12.26,2.38,7.23,9.74,0.56,26.29,-0.2,6.79,0.23,0.0,319.82,201210,2012,10,37.79701799138,-84.598168306,280.65
4.91,1.66,0.02,2.47,0.58,21.06,-5.85,5.79,0.29,0.0,271.37,201211,2012,11,37.79701799138,-84.598168306,280.65
4.69,2.53,2.51,3.6,0.73,21.73,-7.86,9.8,0.43,5.27,296.99,201212,2012,12,37.79701799138,-84.598168306,280.65
14.01,2.08,8.97,11.49,0.7,40.57,-10.54,9.8,0.06,0.0,331.29,201213,2012,13,37.79701799138,-84.598168306,280.65
0.92,2.63,-1.09,-0.08,0.84,20.52,-12.86,9.23,0.09,5.27,275.48,201301,2013,01,37.79701799138,-84.598168306,280.65
0.62,2.89,-1.95,-0.67,0.88,13.67,-10.51,6.94,0.15,0.0,271.9,201302,2013,02,37.79701799138,-84.598168306,280.65
2.69,2.59,-0.24,1.22,0.89,19.01,-5.55,7.55,0.04,5.27,289.77,201303,2013,03,37.79701799138,-84.598168306,280.65
11.77,2.41,8.34,10.05,0.88,25.53,-4.62,6.53,0.27,5.27,314.95,201304,2013,04,37.79701799138,-84.598168306,280.65
17.54,2.19,14.38,15.96,0.87,27.85,1.5,5.09,0.14,5.27,352.57,201305,2013,05,37.79701799138,-84.598168306,280.65
22.0,1.82,18.64,20.32,0.77,30.42,11.3,5.86,0.34,5.27,378.69,201306,2013,06,37.79701799138,-84.598168306,280.65
22.83,1.49,19.55,21.19,0.78,31.8,11.41,3.72,0.12,5.27,385.33,201307,2013,07,37.79701799138,-84.598168306,280.65
22.66,1.41,18.52,20.59,0.67,32.22,9.03,4.02,0.2,5.27,385.95,201308,2013,08,37.79701799138,-84.598168306,280.65
20.17,1.54,14.5,17.33,0.55,32.4,6.91,3.63,0.46,0.0,360.39,201309,2013,09,37.79701799138,-84.598168306,280.65
13.61,1.66,9.3,11.45,0.6,29.15,-4.05,6.47,0.17,5.27,327.97,201310,2013,10,37.79701799138,-84.598168306,280.65
4.42,2.13,0.71,2.56,0.7,21.15,-8.25,7.51,0.2,0.0,276.66,201311,2013,11,37.79701799138,-84.598168306,280.65
0.9,2.36,-0.88,0.01,0.81,19.81,-16.88,6.83,0.15,5.27,281.11,201312,2013,12,37.79701799138,-84.598168306,280.65
11.73,2.09,8.37,10.05,0.77,32.4,-16.88,9.23,0.04,5.27,325.41,201313,2013,13,37.79701799138,-84.598168306,280.65
-4.35,3.05,-6.97,-5.66,0.88,8.83,-18.96,7.51,0.32,0.0,249.78,201401,2014,01,37.79701799138,-84.598168306,280.65
-2.11,2.54,-4.17,-3.13,0.9,18.23,-20.14,7.25,0.19,5.27,264.12,201402,2014,02,37.79701799138,-84.598168306,280.65
3.33,2.65,0.51,1.92,0.9,19.77,-16.6,8.34,0.05,0.0,279.58,201403,2014,03,37.79701799138,-84.598168306,280.65
13.14,2.56,9.39,11.26,0.88,24.43,-4.81,7.05,0.09,5.27,319.78,201404,2014,04,37.79701799138,-84.598168306,280.65
17.95,2.0,14.4,16.18,0.84,27.86,3.54,5.88,0.13,5.27,348.32,201405,2014,05,37.79701799138,-84.598168306,280.65
22.57,1.75,18.78,20.67,0.72,31.51,9.39,5.41,0.52,0.0,383.12,201406,2014,06,37.79701799138,-84.598168306,280.65
23.16,1.83,16.42,19.79,0.56,33.7,10.58,5.97,0.14,5.27,378.69,201407,2014,07,37.79701799138,-84.598168306,280.65
24.19,1.48,17.9,21.04,0.55,33.14,13.9,4.71,0.1,5.27,392.57,201408,2014,08,37.79701799138,-84.598168306,280.65
19.99,1.62,13.93,16.96,0.55,31.34,5.83,5.52,0.15,0.0,362.25,201409,2014,09,37.79701799138,-84.598168306,280.65
13.39,2.18,9.55,11.47,0.64,30.65,1.4,6.49,0.13,5.27,332.59,201410,2014,10,37.79701799138,-84.598168306,280.65
2.74,2.37,-0.62,1.06,0.71,18.8,-14.0,8.21,0.1,0.0,281.37,201411,2014,11,37.79701799138,-84.598168306,280.65
2.53,1.99,0.61,1.57,0.79,15.36,-6.26,7.33,0.21,0.0,296.94,201412,2014,12,37.79701799138,-84.598168306,280.65
11.45,2.16,7.55,9.5,0.74,33.7,-20.14,8.34,0.05,5.27,324.45,201413,2014,13,37.79701799138,-84.598168306,280.65
-1.18,2.52,-3.91,-2.55,0.8,14.58,-16.88,7.49,0.36,0.0,267.21,201501,2015,01,37.79701799138,-84.598168306,280.65
-4.44,2.91,-7.39,-5.92,0.81,11.11,-19.79,9.11,0.52,0.0,256.38,201502,2015,02,37.79701799138,-84.598168306,280.65
5.16,2.35,2.55,3.85,0.89,20.57,-16.73,6.28,0.13,5.27,296.09,201503,2015,03,37.79701799138,-84.598168306,280.65
12.76,2.47,9.53,11.15,0.92,24.53,-1.1,6.89,0.35,5.27,324.11,201504,2015,04,37.79701799138,-84.598168306,280.65
19.24,1.9,15.35,17.3,0.82,27.87,5.26,5.09,0.23,0.0,355.73,201505,2015,05,37.79701799138,-84.598168306,280.65
22.73,1.95,19.28,21.0,0.71,30.42,12.01,5.37,0.16,5.27,383.26,201506,2015,06,37.79701799138,-84.598168306,280.65
23.8,1.59,20.86,22.33,0.79,31.44,15.74,5.69,0.08,5.27,395.19,201507,2015,07,37.79701799138,-84.598168306,280.65
22.61,1.41,17.44,20.02,0.66,30.94,12.26,4.04,0.12,0.0,369.77,201508,2015,08,37.79701799138,-84.598168306,280.65
21.69,1.47,14.3,18.0,0.52,34.26,8.37,4.06,0.05,0.0,366.01,201509,2015,09,37.79701799138,-84.598168306,280.65
13.9,2.08,8.55,11.23,0.58,26.98,0.21,5.45,0.32,0.0,319.97,201510,2015,10,37.79701799138,-84.598168306,280.65
9.31,1.99,5.44,7.37,0.66,24.51,-5.6,6.53,0.11,0.0,304.9,201511,2015,11,37.79701799138,-84.598168306,280.65
8.06,2.35,6.18,7.12,0.79,20.55,-4.63,7.48,0.12,5.27,305.02,201512,2015,12,37.79701799138,-84.598168306,280.65
12.9,2.08,9.12,11.01,0.75,34.26,-19.79,9.11,0.05,5.27,329.05,201513,2015,13,37.79701799138,-84.598168306,280.65
-1.42,2.71,-3.69,-2.56,0.86,15.99,-14.01,8.64,0.15,0.0,257.38,201601,2016,01,37.79701799138,-84.598168306,280.65
2.01,3.02,-0.4,0.81,0.89,19.2,-12.1,9.18,0.28,5.27,284.07,201602,2016,02,37.79701799138,-84.598168306,280.65
9.44,2.6,6.58,8.01,0.9,22.48,-4.38,8.64,0.26,0.0,309.36,201603,2016,03,37.79701799138,-84.598168306,280.65
12.59,2.52,8.37,10.48,0.84,26.52,-3.87,8.55,0.44,5.27,316.41,201604,2016,04,37.79701799138,-84.598168306,280.65
16.42,1.93,13.1,14.76,0.84,27.96,2.23,5.51,0.1,5.27,352.72,201605,2016,05,37.79701799138,-84.598168306,280.65
22.99,1.68,18.83,20.91,0.74,31.46,11.85,5.06,0.2,0.0,372.71,201606,2016,06,37.79701799138,-84.598168306,280.65
25.03,1.51,20.87,22.95,0.65,34.22,14.76,4.31,0.11,5.27,401.27,201607,2016,07,37.79701799138,-84.598168306,280.65
25.23,1.46,20.54,22.88,0.62,34.24,13.87,4.38,0.09,5.27,402.11,201608,2016,08,37.79701799138,-84.598168306,280.65
22.59,1.57,14.69,18.64,0.52,33.78,8.3,5.3,0.05,0.0,366.62,201609,2016,09,37.79701799138,-84.598168306,280.65
16.62,2.02,9.76,13.19,0.5,29.71,3.92,5.84,0.16,0.0,335.88,201610,2016,10,37.79701799138,-84.598168306,280.65
9.05,1.86,2.95,6.0,0.5,27.81,-5.25,6.4,0.2,0.0,294.96,201611,2016,11,37.79701799138,-84.598168306,280.65
0.9,2.38,-2.32,-0.71,0.66,20.48,-18.09,7.66,0.26,5.27,280.81,201612,2016,12,37.79701799138,-84.598168306,280.65
13.48,2.1,9.14,11.31,0.71,34.24,-18.09,9.18,0.05,5.27,331.38,201613,2016,13,37.79701799138,-84.598168306,280.65
3.76,2.91,1.59,2.67,0.82,19.25,-13.1,7.75,0.12,5.27,303.29,201701,2017,01,37.79701799138,-84.598168306,280.65
6.3,2.65,3.32,4.81,0.84,22.38,-7.71,6.82,0.23,0.0,294.02,201702,2017,02,37.79701799138,-84.598168306,280.65
7.13,2.84,3.43,5.28,0.85,22.69,-6.95,7.72,0.16,5.27,296.39,201703,2017,03,37.79701799138,-84.598168306,280.65
15.16,2.66,11.42,13.29,0.83,27.29,0.14,7.15,0.1,0.0,339.7,201704,2017,04,37.79701799138,-84.598168306,280.65
17.71,2.37,14.15,15.94,0.79,28.44,1.23,7.57,0.2,5.27,353.54,201705,2017,05,37.79701799138,-84.598168306,280.65
21.82,1.77,16.86,19.33,0.68,30.64,10.45,5.16,0.27,5.27,367.64,201706,2017,06,37.79701799138,-84.598168306,280.65
25.09,1.72,19.16,22.12,0.57,35.83,13.29,4.27,0.15,5.27,391.12,201707,2017,07,37.79701799138,-84.598168306,280.65
23.11,1.46,16.39,19.75,0.54,33.44,11.78,4.63,0.06,5.27,380.44,201708,2017,08,37.79701799138,-84.598168306,280.65
19.86,1.66,13.99,16.92,0.58,31.98,8.37,5.83,0.21,5.27,353.34,201709,2017,09,37.79701799138,-84.598168306,280.65
14.57,1.84,9.28,11.93,0.61,29.26,-3.49,5.62,0.11,5.27,323.61,201710,2017,10,37.79701799138,-84.598168306,280.65
6.81,2.13,3.67,5.24,0.73,23.86,-4.73,8.5,0.17,0.0,294.57,201711,2017,11,37.79701799138,-84.598168306,280.65
0.55,2.28,-2.83,-1.13,0.74,17.58,-13.57,6.35,0.16,0.0,272.6,201712,2017,12,37.79701799138,-84.598168306,280.65
13.52,2.19,9.23,11.37,0.71,35.83,-13.57,8.5,0.06,5.27,331.07,201713,2017,13,37.79701799138,-84.598168306,280.65
-2.4,2.59,-5.17,-3.78,0.78,17.02,-17.85,6.47,0.3,0.0,258.94,201801,2018,01,37.79701799138,-84.598168306,280.65
5.41,2.67,3.33,4.37,0.87,22.91,-9.64,6.77,0.2,10.55,306.38,201802,2018,02,37.79701799138,-84.598168306,280.65
4.32,2.77,1.61,2.97,0.91,18.55,-5.74,8.17,0.2,5.27,293.13,201803,2018,03,37.79701799138,-84.598168306,280.65
8.93,2.49,5.57,7.25,0.92,23.61,-4.44,7.73,0.22,5.27,304.02,201804,2018,04,37.79701799138,-84.598168306,280.65
21.3,1.91,18.4,19.86,0.87,29.09,6.12,4.88,0.09,5.27,370.41,201805,2018,05,37.79701799138,-84.598168306,280.65
23.36,1.59,19.99,21.68,0.81,31.65,13.06,4.43,0.09,5.27,381.43,201806,2018,06,37.79701799138,-84.598168306,280.65
24.15,1.41,19.99,22.08,0.72,32.55,15.2,4.16,0.14,5.27,390.2,201807,2018,07,37.79701799138,-84.598168306,280.65
23.94,1.49,19.9,21.92,0.66,31.93,11.94,4.05,0.11,5.27,393.1,201808,2018,08,37.79701799138,-84.598168306,280.65
22.17,1.58,18.9,20.53,0.69,33.51,10.19,4.39,0.07,5.27,390.52,201809,2018,09,37.79701799138,-84.598168306,280.65
13.68,2.01,10.52,12.1,0.76,29.48,-1.38,6.81,0.4,5.27,329.1,201810,2018,10,37.79701799138,-84.598168306,280.65
4.24,2.26,2.09,3.16,0.84,17.73,-5.79,6.69,0.1,5.27,292.33,201811,2018,11,37.79701799138,-84.598168306,280.65
3.06,2.14,1.33,2.19,0.88,18.01,-7.17,6.95,0.07,5.27,286.05,201812,2018,12,37.79701799138,-84.598168306,280.65
12.72,2.07,9.73,11.23,0.8,33.51,-17.85,8.17,0.07,5.27,333.09,201813,2018,13,37.79701799138,-84.598168306,280.65
-0.27,2.71,-2.12,-1.2,0.93,16.57,-14.77,7.88,0.16,5.27,277.99,201901,2019,01,37.79701799138,-84.598168306,280.65
3.67,2.74,1.98,2.83,0.96,19.7,-7.42,9.03,0.26,5.27,295.52,201902,2019,02,37.79701799138,-84.598168306,280.65
