T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
0.15,2.73,-9.55,-4.7,0.43,11.67,-9.29,11.04,0.02,0.0,234.93,201201,2012,01,36.143195678,-109.3388303,2092.42
0.2,3.17,-8.06,-3.93,0.43,12.89,-8.95,10.46,0.31,0.0,247.41,201202,2012,02,36.143195678,-109.3388303,2092.42
4.97,3.68,-8.7,-1.86,0.4,22.4,-8.63,10.5,0.45,0.0,251.11,201203,2012,03,36.143195678,-109.3388303,2092.42
10.67,3.41,-6.29,2.19,0.3,28.51,-4.35,11.38,0.09,0.0,278.98,201204,2012,04,36.143195678,-109.3388303,2092.42
16.38,3.59,-7.93,4.23,0.17,30.72,1.33,12.38,0.45,0.0,281.96,201205,2012,05,36.143195678,-109.3388303,2092.42
22.88,3.12,-5.71,8.58,0.11,35.86,7.66,7.78,0.09,0.0,311.7,201206,2012,06,36.143195678,-109.3388303,2092.42
22.77,2.3,9.37,16.07,0.34,33.75,13.47,6.13,0.12,0.0,371.02,201207,2012,07,36.143195678,-109.3388303,2092.42
22.64,2.06,8.54,15.58,0.35,33.78,11.67,5.6,0.05,0.0,366.39,201208,2012,08,36.143195678,-109.3388303,2092.42
18.47,2.34,2.14,10.3,0.3,30.81,6.54,6.66,0.12,0.0,320.48,201209,2012,09,36.143195678,-109.3388303,2092.42
11.56,2.77,-5.45,3.05,0.24,26.87,-5.74,9.58,0.14,0.0,270.43,201210,2012,10,36.143195678,-109.3388303,2092.42
5.75,2.3,-7.51,-0.88,0.3,20.13,-8.94,10.62,0.16,0.0,248.97,201211,2012,11,36.143195678,-109.3388303,2092.42
-1.24,2.99,-8.33,-4.78,0.35,16.98,-14.27,9.62,0.16,0.0,249.98,201212,2012,12,36.143195678,-109.3388303,2092.42
