T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-11.67,0.9,-12.13,-11.9,0.51,-0.88,-25.13,2.48,0.21,5.27,224.05,201201,2012,01,44.598244178,-110.5471695,2437.49
-11.54,0.85,-11.86,-11.7,0.51,-0.39,-23.38,2.64,0.02,0.0,230.12,201202,2012,02,44.598244178,-110.5471695,2437.49
-5.04,1.08,-5.63,-5.34,0.62,0.74,-22.53,2.08,0.11,5.27,253.55,201203,2012,03,44.598244178,-110.5471695,2437.49
-0.09,0.9,-2.95,-1.52,0.87,17.94,-13.53,1.84,0.04,5.27,263.26,201204,2012,04,44.598244178,-110.5471695,2437.49
4.23,0.69,-1.04,1.59,0.83,18.98,-7.22,1.77,0.03,5.27,277.62,201205,2012,05,44.598244178,-110.5471695,2437.49
9.68,0.54,2.27,5.98,0.75,23.51,-3.52,1.29,0.08,0.0,280.13,201206,2012,06,44.598244178,-110.5471695,2437.49
16.3,0.38,6.24,11.26,0.52,27.86,6.09,1.27,0.03,0.0,311.24,201207,2012,07,44.598244178,-110.5471695,2437.49
15.65,0.38,1.39,8.51,0.38,28.7,1.4,1.35,0.02,0.0,295.21,201208,2012,08,44.598244178,-110.5471695,2437.49
10.47,0.47,-1.54,4.46,0.37,22.09,-0.14,1.3,0.01,0.0,270.77,201209,2012,09,44.598244178,-110.5471695,2437.49
0.45,0.46,-5.47,-2.51,0.39,17.94,-13.21,1.27,0.02,0.0,253.75,201210,2012,10,44.598244178,-110.5471695,2437.49
-4.4,0.6,-6.29,-5.35,0.45,9.15,-23.52,1.37,0.25,0.0,256.55,201211,2012,11,44.598244178,-110.5471695,2437.49
-11.5,0.78,-11.86,-11.68,0.5,0.11,-24.99,1.8,0.12,5.27,233.61,201212,2012,12,44.598244178,-110.5471695,2437.49
1.08,0.67,-4.05,-1.49,0.56,28.7,-25.13,2.64,0.01,0.0,262.61,201213,2012,13,44.598244178,-110.5471695,2437.49
-14.4,0.79,-15.0,-14.7,0.5,-0.18,-30.46,1.62,0.12,0.0,215.02,201301,2013,01,44.598244178,-110.5471695,2437.49
-12.09,0.74,-12.53,-12.31,0.5,-3.25,-26.03,1.51,0.05,0.0,231.48,201302,2013,02,44.598244178,-110.5471695,2437.49
-8.13,0.84,-8.66,-8.4,0.55,0.34,-23.85,1.9,0.07,0.0,235.95,201303,2013,03,44.598244178,-110.5471695,2437.49
-4.71,0.88,-6.41,-5.56,0.78,9.81,-20.25,2.13,0.05,0.0,246.33,201304,2013,04,44.598244178,-110.5471695,2437.49
4.8,0.62,-0.18,2.31,0.77,18.52,-8.27,1.49,0.03,0.0,282.47,201305,2013,05,44.598244178,-110.5471695,2437.49
10.19,0.5,2.88,6.54,0.67,26.03,-2.54,1.27,0.05,0.0,289.48,201306,2013,06,44.598244178,-110.5471695,2437.49
16.4,0.32,5.35,10.87,0.46,27.3,5.4,1.13,0.02,0.0,308.16,201307,2013,07,44.598244178,-110.5471695,2437.49
15.85,0.38,2.73,9.3,0.38,27.36,5.25,1.24,0.01,0.0,306.6,201308,2013,08,44.598244178,-110.5471695,2437.49
9.26,0.32,2.94,6.1,0.42,26.37,-5.25,1.24,0.03,5.27,304.52,201309,2013,09,44.598244178,-110.5471695,2437.49
-0.74,0.45,-5.42,-3.08,0.51,12.37,-10.17,1.18,0.03,0.0,250.37,201310,2013,10,44.598244178,-110.5471695,2437.49
-7.12,0.66,-8.71,-7.92,0.54,3.64,-23.93,1.62,0.13,0.0,241.97,201311,2013,11,44.598244178,-110.5471695,2437.49
-14.57,0.73,-14.88,-14.73,0.55,-0.73,-32.61,1.77,0.08,0.0,215.34,201312,2013,12,44.598244178,-110.5471695,2437.49
-0.37,0.6,-4.79,-2.58,0.55,27.36,-32.61,2.13,0.01,0.0,260.77,201313,2013,13,44.598244178,-110.5471695,2437.49
-12.43,0.88,-12.97,-12.7,0.55,-1.96,-30.25,2.1,0.19,0.0,220.52,201401,2014,01,44.598244178,-110.5471695,2437.49
