T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
2.68,3.5,-0.07,1.3,0.84,16.17,-7.17,8.83,0.09,0.0,272.19,201201,2012,01,38.9716018,-76.483355,21.44
4.33,3.25,1.33,2.83,0.83,16.36,-5.0,9.31,0.22,0.0,278.16,201202,2012,02,38.9716018,-76.483355,21.44
10.89,3.11,7.6,9.25,0.8,24.82,-3.2,8.42,0.05,0.0,312.73,201203,2012,03,38.9716018,-76.483355,21.44
12.32,3.26,6.89,9.6,0.7,26.61,2.3,8.24,0.19,0.0,312.04,201204,2012,04,38.9716018,-76.483355,21.44
19.98,2.66,15.71,17.85,0.61,31.59,8.61,6.77,0.14,0.0,369.64,201205,2012,05,38.9716018,-76.483355,21.44
23.54,2.7,15.71,19.62,0.48,36.19,12.9,6.42,0.15,0.0,376.57,201206,2012,06,38.9716018,-76.483355,21.44
28.19,2.2,19.63,23.91,0.42,39.32,19.24,5.8,0.22,5.27,414.84,201207,2012,07,38.9716018,-76.483355,21.44
25.86,2.11,19.37,22.62,0.46,34.75,18.75,5.7,0.08,5.27,401.42,201208,2012,08,38.9716018,-76.483355,21.44
21.13,2.41,15.51,18.32,0.51,30.8,10.15,8.52,0.12,0.0,364.93,201209,2012,09,38.9716018,-76.483355,21.44
15.13,2.98,10.87,13.0,0.52,28.05,3.01,13.32,0.26,5.27,337.99,201210,2012,10,38.9716018,-76.483355,21.44
5.65,2.95,2.64,4.15,0.73,18.48,-1.95,6.8,0.26,0.0,282.48,201211,2012,11,38.9716018,-76.483355,21.44
5.45,3.11,3.22,4.33,0.75,19.15,-3.35,10.46,0.25,5.27,294.24,201212,2012,12,38.9716018,-76.483355,21.44
14.64,2.85,9.91,12.27,0.63,39.32,-7.17,13.32,0.05,0.0,335.09,201213,2012,13,38.9716018,-76.483355,21.44
1.95,3.06,-0.73,0.62,0.8,18.15,-9.64,10.7,0.27,0.0,277.43,201301,2013,01,38.9716018,-76.483355,21.44
1.23,3.57,-1.84,-0.31,0.82,12.51,-7.11,9.08,0.29,0.0,270.2,201302,2013,02,38.9716018,-76.483355,21.44
3.78,3.88,0.05,1.91,0.82,13.25,-2.87,11.15,0.19,0.0,277.84,201303,2013,03,38.9716018,-76.483355,21.44
12.1,3.41,7.92,10.01,0.77,27.23,-2.74,7.37,0.36,0.0,315.51,201304,2013,04,38.9716018,-76.483355,21.44
17.17,3.06,13.05,15.11,0.7,30.48,3.97,7.3,0.2,0.0,348.8,201305,2013,05,38.9716018,-76.483355,21.44
22.98,2.6,19.33,21.15,0.69,30.71,14.3,8.27,0.38,5.27,384.41,201306,2013,06,38.9716018,-76.483355,21.44
