T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
9.67,3.3,3.31,6.49,0.63,25.01,-1.54,7.91,0.29,0.0,293.45,201201,2012,01,30.25196558,-98.60692433,465.48
10.83,3.19,5.49,8.16,0.68,25.97,-3.46,7.98,0.23,5.27,320.64,201202,2012,02,30.25196558,-98.60692433,465.48
16.65,3.66,11.66,14.15,0.69,31.98,2.3,8.59,0.05,5.27,344.99,201203,2012,03,30.25196558,-98.60692433,465.48
21.43,3.63,12.69,17.05,0.56,36.73,8.55,8.93,0.42,0.0,358.45,201204,2012,04,30.25196558,-98.60692433,465.48
23.72,3.22,17.06,20.39,0.58,35.73,12.76,6.59,0.42,5.27,385.05,201205,2012,05,30.25196558,-98.60692433,465.48
28.23,3.04,17.58,22.9,0.46,41.76,18.67,7.0,0.03,0.0,402.53,201206,2012,06,30.25196558,-98.60692433,465.48
28.19,2.96,18.87,23.53,0.48,39.34,20.71,5.9,0.29,0.0,408.64,201207,2012,07,30.25196558,-98.60692433,465.48
29.34,2.98,17.34,23.34,0.4,41.01,19.96,5.9,0.16,0.0,411.73,201208,2012,08,30.25196558,-98.60692433,465.48
24.92,2.86,15.01,19.96,0.47,39.77,13.62,7.58,0.14,5.27,383.08,201209,2012,09,30.25196558,-98.60692433,465.48
19.24,3.11,12.07,15.65,0.56,32.1,3.46,6.87,0.32,0.0,358.37,201210,2012,10,30.25196558,-98.60692433,465.48
15.47,2.76,7.41,11.44,0.48,29.55,3.13,7.51,0.09,0.0,323.28,201211,2012,11,30.25196558,-98.60692433,465.48
11.3,3.17,2.08,6.69,0.4,27.24,-5.64,10.27,0.16,0.0,307.5,201212,2012,12,30.25196558,-98.60692433,465.48
19.94,3.16,11.73,15.83,0.53,41.76,-5.64,10.27,0.03,0.0,358.25,201213,2012,13,30.25196558,-98.60692433,465.48
8.98,3.08,3.47,6.22,0.58,25.69,-4.67,8.36,0.16,0.0,301.22,201301,2013,01,30.25196558,-98.60692433,465.48
11.79,3.62,3.04,7.41,0.55,26.61,-0.96,11.48,0.52,0.0,304.7,201302,2013,02,30.25196558,-98.60692433,465.48
14.37,3.75,4.38,9.38,0.52,30.38,-1.27,8.98,0.03,0.0,312.62,201303,2013,03,30.25196558,-98.60692433,465.48
18.23,3.86,10.28,14.26,0.53,33.03,3.56,8.74,0.4,0.0,357.23,201304,2013,04,30.25196558,-98.60692433,465.48
22.3,3.8,14.8,18.55,0.55,36.23,4.81,8.08,0.28,5.27,376.23,201305,2013,05,30.25196558,-98.60692433,465.48
27.41,3.16,18.07,22.74,0.5,40.67,16.19,6.45,0.11,0.0,400.21,201306,2013,06,30.25196558,-98.60692433,465.48
28.05,2.95,17.42,22.73,0.47,39.72,17.3,5.7,0.27,5.27,405.85,201307,2013,07,30.25196558,-98.60692433,465.48
29.16,2.63,17.83,23.49,0.42,39.55,19.26,5.73,0.35,0.0,409.98,201308,2013,08,30.25196558,-98.60692433,465.48
26.01,2.44,17.55,21.79,0.49,37.73,12.46,6.04,0.02,5.27,398.49,201309,2013,09,30.25196558,-98.60692433,465.48
19.56,2.91,13.84,16.7,0.64,32.23,4.1,7.12,0.16,5.27,364.37,201310,2013,10,30.25196558,-98.60692433,465.48
10.89,2.81,6.17,8.53,0.69,27.23,-4.13,7.26,0.41,0.0,322.47,201311,2013,11,30.25196558,-98.60692433,465.48
7.12,2.66,2.27,4.69,0.68,25.76,-5.96,7.62,0.05,0.0,293.96,201312,2013,12,30.25196558,-98.60692433,465.48
