T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.16,3.73,-4.2,-1.52,0.54,16.03,-11.34,10.03,0.11,0.0,250.6,201201,2012,01,38.440236138,-96.5670822,420.22
2.36,3.58,-2.61,-0.13,0.56,17.23,-12.7,10.48,0.09,0.0,272.63,201202,2012,02,38.440236138,-96.5670822,420.22
13.14,3.97,7.68,10.4,0.55,27.3,-4.57,10.02,0.14,0.0,317.69,201203,2012,03,38.440236138,-96.5670822,420.22
15.82,3.72,9.35,12.58,0.53,31.35,3.3,9.91,0.12,0.0,332.44,201204,2012,04,38.440236138,-96.5670822,420.22
21.76,4.02,12.35,17.05,0.43,32.89,7.26,9.91,0.12,0.0,357.44,201205,2012,05,38.440236138,-96.5670822,420.22
26.1,3.77,15.33,20.72,0.38,41.55,8.22,8.32,0.09,0.0,384.21,201206,2012,06,38.440236138,-96.5670822,420.22
31.44,3.02,15.12,23.28,0.3,43.79,19.02,6.07,0.06,0.0,417.24,201207,2012,07,38.440236138,-96.5670822,420.22
26.32,2.66,12.61,19.47,0.33,39.99,13.9,6.84,0.09,5.27,388.6,201208,2012,08,38.440236138,-96.5670822,420.22
21.28,2.79,10.41,15.84,0.38,41.69,7.19,9.34,0.3,0.0,365.31,201209,2012,09,38.440236138,-96.5670822,420.22
13.14,3.59,3.97,8.55,0.39,29.62,-2.67,9.92,0.21,0.0,316.51,201210,2012,10,38.440236138,-96.5670822,420.22
8.12,3.45,0.51,4.32,0.4,25.57,-5.94,9.43,0.12,0.0,279.89,201211,2012,11,38.440236138,-96.5670822,420.22
1.89,3.49,-3.92,-1.02,0.39,20.57,-13.42,11.84,0.12,0.0,266.96,201212,2012,12,38.440236138,-96.5670822,420.22
15.26,3.48,6.4,10.83,0.43,43.79,-13.42,11.84,0.06,0.0,329.31,201213,2012,13,38.440236138,-96.5670822,420.22
0.25,3.43,-5.34,-2.54,0.41,22.14,-10.37,9.02,0.12,0.0,260.59,201301,2013,01,38.440236138,-96.5670822,420.22
1.12,3.95,-4.59,-1.73,0.45,18.4,-10.19,10.66,0.14,0.0,264.49,201302,2013,02,38.440236138,-96.5670822,420.22
