T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
3.72,0.58,0.96,2.34,0.89,15.62,-8.7,1.58,0.02,5.27,279.16,201201,2012,01,35.601163748,-83.50818326,741.67
5.23,0.57,2.32,3.77,0.91,18.44,-10.52,1.55,0.03,0.0,284.08,201202,2012,02,35.601163748,-83.50818326,741.67
12.53,0.52,9.08,10.8,0.9,23.81,-4.05,1.65,0.04,5.27,316.98,201203,2012,03,35.601163748,-83.50818326,741.67
13.52,0.4,9.27,11.4,0.87,26.46,-2.58,0.89,0.05,5.27,322.31,201204,2012,04,35.601163748,-83.50818326,741.67
18.67,0.3,14.62,16.65,0.82,29.13,4.64,0.95,0.01,5.27,353.93,201205,2012,05,35.601163748,-83.50818326,741.67
20.89,0.33,14.66,17.77,0.7,38.24,8.47,0.95,0.04,0.0,363.96,201206,2012,06,35.601163748,-83.50818326,741.67
24.42,0.31,18.77,21.6,0.63,37.39,15.34,0.91,0.01,5.27,389.91,201207,2012,07,35.601163748,-83.50818326,741.67
21.92,0.33,16.16,19.04,0.61,33.66,11.01,0.98,0.03,5.27,372.73,201208,2012,08,35.601163748,-83.50818326,741.67
18.51,0.34,13.4,15.95,0.61,32.07,2.44,0.97,0.05,5.27,350.5,201209,2012,09,35.601163748,-83.50818326,741.67
11.82,0.38,7.65,9.74,0.68,24.89,-1.08,1.09,0.02,5.27,314.91,201210,2012,10,35.601163748,-83.50818326,741.67
6.01,0.42,0.45,3.23,0.62,19.24,-5.36,1.21,0.01,0.0,267.07,201211,2012,11,35.601163748,-83.50818326,741.67
5.38,0.43,2.51,3.94,0.7,19.65,-7.55,1.29,0.1,5.27,291.6,201212,2012,12,35.601163748,-83.50818326,741.67
13.58,0.41,9.19,11.39,0.74,38.24,-10.52,1.65,0.01,5.27,325.82,201213,2012,13,35.601163748,-83.50818326,741.67
3.83,0.5,1.63,2.73,0.88,20.24,-8.24,1.89,0.02,10.55,283.5,201301,2013,01,35.601163748,-83.50818326,741.67
1.91,0.58,-0.82,0.55,0.93,12.6,-9.45,1.36,0.05,5.27,273.24,201302,2013,02,35.601163748,-83.50818326,741.67
3.33,0.53,0.05,1.69,0.92,18.4,-8.37,1.39,0.05,5.27,283.45,201303,2013,03,35.601163748,-83.50818326,741.67
