T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
6.44,3.96,2.6,4.52,0.77,16.83,-3.7,9.27,0.55,0.0,276.16,201201,2012,01,37.017333438,-76.30103195,6.58
7.01,3.82,3.38,5.19,0.8,19.19,-2.91,9.91,0.14,0.0,284.05,201202,2012,02,37.017333438,-76.30103195,6.58
13.05,3.49,9.88,11.47,0.82,24.16,0.09,9.27,0.16,5.27,319.11,201203,2012,03,37.017333438,-76.30103195,6.58
14.41,3.72,8.87,11.64,0.72,25.28,5.52,8.92,0.11,0.0,321.36,201204,2012,04,37.017333438,-76.30103195,6.58
20.5,3.26,16.8,18.65,0.69,28.9,11.76,6.61,0.19,5.27,370.12,201205,2012,05,37.017333438,-76.30103195,6.58
23.45,3.12,17.25,20.35,0.64,35.23,15.32,6.78,0.09,5.27,378.87,201206,2012,06,37.017333438,-76.30103195,6.58
28.08,2.95,22.21,25.15,0.6,37.97,23.1,6.1,0.41,5.27,419.58,201207,2012,07,37.017333438,-76.30103195,6.58
25.76,3.06,21.9,23.83,0.66,32.19,21.52,7.05,0.21,5.27,405.17,201208,2012,08,37.017333438,-76.30103195,6.58
22.37,3.02,17.06,19.71,0.66,30.28,13.78,8.95,0.37,0.0,370.74,201209,2012,09,37.017333438,-76.30103195,6.58
17.09,3.82,13.01,15.05,0.66,27.94,6.1,11.12,0.09,5.27,340.38,201210,2012,10,37.017333438,-76.30103195,6.58
8.58,3.99,5.37,6.98,0.84,18.65,-0.31,7.84,0.14,0.0,286.35,201211,2012,11,37.017333438,-76.30103195,6.58
8.52,3.54,5.76,7.14,0.82,18.46,-0.69,11.24,0.12,0.0,295.98,201212,2012,12,37.017333438,-76.30103195,6.58
16.31,3.48,12.05,14.19,0.73,37.97,-3.7,11.24,0.09,5.27,339.29,201213,2012,13,37.017333438,-76.30103195,6.58
5.32,3.45,2.5,3.91,0.89,18.69,-4.27,11.52,0.27,5.27,284.27,201301,2013,01,37.017333438,-76.30103195,6.58
4.62,4.0,1.38,3.0,0.91,13.76,-3.75,10.96,0.67,5.27,276.41,201302,2013,02,37.017333438,-76.30103195,6.58
5.9,4.11,2.24,4.07,0.91,17.02,-1.7,12.7,0.48,0.0,282.49,201303,2013,03,37.017333438,-76.30103195,6.58
13.65,3.8,9.89,11.77,0.84,24.39,3.46,8.44,0.14,0.0,321.52,201304,2013,04,37.017333438,-76.30103195,6.58
18.34,3.84,14.3,16.33,0.77,28.55,8.94,7.35,0.64,0.0,354.55,201305,2013,05,37.017333438,-76.30103195,6.58
23.67,3.73,20.19,21.93,0.7,30.49,16.48,10.59,0.2,5.27,388.62,201306,2013,06,37.017333438,-76.30103195,6.58
26.14,3.03,22.44,24.29,0.68,32.4,20.39,6.09,0.2,5.27,409.24,201307,2013,07,37.017333438,-76.30103195,6.58
24.42,2.91,20.23,22.32,0.66,30.72,17.75,6.81,0.08,5.27,399.3,201308,2013,08,37.017333438,-76.30103195,6.58
22.15,3.04,16.09,19.12,0.58,31.2,13.22,6.7,0.33,0.0,366.67,201309,2013,09,37.017333438,-76.30103195,6.58
17.86,3.35,13.48,15.67,0.67,29.71,5.5,9.71,0.2,5.27,348.9,201310,2013,10,37.017333438,-76.30103195,6.58
10.0,4.06,5.48,7.74,0.68,21.85,-1.95,9.23,0.13,0.0,293.41,201311,2013,11,37.017333438,-76.30103195,6.58
7.12,3.58,4.47,5.8,0.81,20.07,-1.88,10.8,0.13,5.27,289.16,201312,2013,12,37.017333438,-76.30103195,6.58
14.99,3.57,11.12,13.05,0.76,32.4,-4.27,12.7,0.08,5.27,334.94,201313,2013,13,37.017333438,-76.30103195,6.58
2.23,4.01,-1.05,0.59,0.88,17.44,-8.85,10.58,0.36,0.0,261.43,201401,2014,01,37.017333438,-76.30103195,6.58
3.69,3.67,0.78,2.23,0.9,16.48,-4.42,9.59,0.05,0.0,275.03,201402,2014,02,37.017333438,-76.30103195,6.58
6.05,4.73,2.79,4.42,0.88,19.65,-3.98,9.88,0.34,5.27,285.81,201403,2014,03,37.017333438,-76.30103195,6.58
12.77,4.0,9.48,11.13,0.87,22.43,3.06,11.63,0.13,5.27,315.75,201404,2014,04,37.017333438,-76.30103195,6.58
19.8,3.03,15.8,17.8,0.8,28.7,11.64,7.89,0.27,0.0,358.48,201405,2014,05,37.017333438,-76.30103195,6.58
24.09,2.85,19.23,21.66,0.65,32.65,14.27,6.2,0.19,0.0,384.84,201406,2014,06,37.017333438,-76.30103195,6.58
25.62,3.35,20.19,22.91,0.62,32.59,18.43,10.05,0.07,5.27,399.06,201407,2014,07,37.017333438,-76.30103195,6.58
24.72,2.74,20.14,22.43,0.64,31.87,19.73,6.65,0.05,5.27,395.3,201408,2014,08,37.017333438,-76.30103195,6.58
22.9,3.33,19.08,20.99,0.7,33.84,16.47,10.27,0.8,5.27,386.93,201409,2014,09,37.017333438,-76.30103195,6.58
17.75,3.85,12.95,15.35,0.66,26.19,9.05,8.04,0.35,0.0,338.77,201410,2014,10,37.017333438,-76.30103195,6.58
9.26,4.03,4.54,6.9,0.65,20.37,-2.49,10.58,0.06,0.0,293.33,201411,2014,11,37.017333438,-76.30103195,6.58
6.98,3.62,4.22,5.6,0.77,18.03,0.19,9.76,0.21,5.27,290.23,201412,2014,12,37.017333438,-76.30103195,6.58
14.72,3.6,10.73,12.73,0.75,33.84,-8.85,11.63,0.05,5.27,332.41,201413,2014,13,37.017333438,-76.30103195,6.58
3.37,4.0,0.02,1.7,0.86,18.42,-7.78,8.66,0.09,5.27,269.98,201501,2015,01,37.017333438,-76.30103195,6.58
-0.14,4.59,-3.67,-1.91,0.89,13.61,-13.17,11.21,0.09,0.0,256.32,201502,2015,02,37.017333438,-76.30103195,6.58
6.54,3.65,3.4,4.97,0.9,18.35,-5.41,7.9,0.29,0.0,295.73,201503,2015,03,37.017333438,-76.30103195,6.58
13.69,3.45,9.89,11.8,0.85,22.88,3.1,7.59,0.16,5.27,323.24,201504,2015,04,37.017333438,-76.30103195,6.58
19.94,3.42,15.92,17.93,0.74,29.23,9.24,8.99,0.16,0.0,357.8,201505,2015,05,37.017333438,-76.30103195,6.58
25.39,3.12,20.73,23.05,0.68,34.59,17.5,6.81,0.05,5.27,404.16,201506,2015,06,37.017333438,-76.30103195,6.58
26.48,2.86,21.63,24.05,0.66,32.81,21.91,5.94,0.45,5.27,409.81,201507,2015,07,37.017333438,-76.30103195,6.58
25.88,2.8,19.59,22.74,0.59,32.93,20.83,7.27,0.1,0.0,397.18,201508,2015,08,37.017333438,-76.30103195,6.58
24.39,3.61,19.41,21.9,0.56,32.84,15.59,9.07,0.16,5.27,389.66,201509,2015,09,37.017333438,-76.30103195,6.58
16.89,4.09,13.19,15.04,0.75,24.87,6.62,10.32,0.28,5.27,333.05,201510,2015,10,37.017333438,-76.30103195,6.58
13.66,3.45,10.58,12.12,0.78,23.68,1.16,7.51,0.34,5.27,315.67,201511,2015,11,37.017333438,-76.30103195,6.58
12.81,3.22,10.97,11.89,0.84,21.1,1.33,7.23,0.08,5.27,321.37,201512,2015,12,37.017333438,-76.30103195,6.58
15.83,3.52,11.9,13.87,0.76,34.59,-13.17,11.21,0.05,5.27,339.98,201513,2015,13,37.017333438,-76.30103195,6.58
3.94,4.45,0.76,2.35,0.88,15.97,-5.85,10.77,0.09,5.27,261.76,201601,2016,01,37.017333438,-76.30103195,6.58
5.2,4.28,2.36,3.78,0.94,17.54,-8.42,11.02,0.06,5.27,283.06,201602,2016,02,37.017333438,-76.30103195,6.58
11.08,3.71,8.03,9.56,0.9,22.02,-0.24,9.02,0.45,0.0,308.34,201603,2016,03,37.017333438,-76.30103195,6.58
12.94,4.35,8.59,10.76,0.84,24.15,1.19,10.9,0.8,0.0,313.7,201604,2016,04,37.017333438,-76.30103195,6.58
17.81,2.93,14.91,16.37,0.83,27.11,9.81,6.82,0.17,5.27,361.73,201605,2016,05,37.017333438,-76.30103195,6.58
23.27,3.16,19.26,21.26,0.77,29.32,15.63,9.45,0.09,5.27,380.75,201606,2016,06,37.017333438,-76.30103195,6.58
27.47,2.7,22.51,24.99,0.66,34.93,20.69,6.74,0.24,5.27,412.3,201607,2016,07,37.017333438,-76.30103195,6.58
27.41,2.88,21.9,24.65,0.59,34.24,21.26,5.45,0.17,0.0,410.34,201608,2016,08,37.017333438,-76.30103195,6.58
24.15,3.71,20.3,22.23,0.7,31.8,17.97,12.04,0.3,10.55,399.31,201609,2016,09,37.017333438,-76.30103195,6.58
18.11,3.84,14.73,16.42,0.87,27.0,8.12,11.65,0.07,5.27,337.13,201610,2016,10,37.017333438,-76.30103195,6.58
11.26,3.52,6.98,9.12,0.8,23.44,0.78,8.64,0.36,0.0,293.77,201611,2016,11,37.017333438,-76.30103195,6.58
6.54,3.78,3.08,4.81,0.82,19.18,-4.3,8.82,0.03,0.0,283.06,201612,2016,12,37.017333438,-76.30103195,6.58
15.8,3.6,11.98,13.89,0.8,34.93,-8.42,12.04,0.03,5.27,337.29,201613,2016,13,37.017333438,-76.30103195,6.58
5.89,3.65,3.47,4.68,0.88,16.23,-7.87,9.84,0.2,5.27,296.62,201701,2017,01,37.017333438,-76.30103195,6.58
8.51,3.38,4.64,6.58,0.86,19.81,-3.47,11.41,0.32,0.0,292.17,201702,2017,02,37.017333438,-76.30103195,6.58
8.48,4.15,3.66,6.07,0.82,21.33,-3.1,9.61,0.28,0.0,290.35,201703,2017,03,37.017333438,-76.30103195,6.58
16.69,4.0,12.75,14.72,0.77,27.3,4.02,10.9,0.54,0.0,345.42,201704,2017,04,37.017333438,-76.30103195,6.58
19.19,3.75,15.0,17.09,0.73,29.58,10.03,7.85,0.11,5.27,356.34,201705,2017,05,37.017333438,-76.30103195,6.58
24.04,3.13,19.04,21.54,0.67,31.39,14.44,7.59,0.37,5.27,383.68,201706,2017,06,37.017333438,-76.30103195,6.58
27.07,3.18,21.75,24.41,0.59,34.62,19.73,9.59,0.12,5.27,412.76,201707,2017,07,37.017333438,-76.30103195,6.58
25.18,3.19,20.55,22.87,0.67,31.48,19.02,10.16,0.13,5.27,397.68,201708,2017,08,37.017333438,-76.30103195,6.58
22.51,3.67,18.6,20.55,0.73,28.62,15.58,9.03,0.2,0.0,375.88,201709,2017,09,37.017333438,-76.30103195,6.58
19.27,3.43,14.82,17.05,0.64,28.55,7.86,9.56,0.21,5.27,346.46,201710,2017,10,37.017333438,-76.30103195,6.58
11.83,3.38,7.68,9.75,0.71,23.98,2.16,8.03,0.12,0.0,300.76,201711,2017,11,37.017333438,-76.30103195,6.58
5.73,3.66,1.86,3.8,0.75,18.35,-4.77,8.02,0.41,0.0,280.62,201712,2017,12,37.017333438,-76.30103195,6.58
16.23,3.55,12.01,14.12,0.73,34.62,-7.87,11.41,0.11,5.27,340.16,201713,2017,13,37.017333438,-76.30103195,6.58
1.85,4.05,-1.49,0.18,0.79,16.64,-10.55,11.59,0.1,5.27,265.16,201801,2018,01,37.017333438,-76.30103195,6.58
8.45,3.66,6.15,7.3,0.85,19.92,-4.71,8.36,0.22,0.0,313.18,201802,2018,02,37.017333438,-76.30103195,6.58
6.51,4.51,2.22,4.37,0.84,20.87,-1.22,12.92,0.18,5.27,282.96,201803,2018,03,37.017333438,-76.30103195,6.58
12.46,4.05,7.87,10.16,0.8,22.05,2.65,8.93,0.23,0.0,313.05,201804,2018,04,37.017333438,-76.30103195,6.58
21.27,3.24,18.05,19.66,0.76,28.44,9.49,6.37,0.18,5.27,374.98,201805,2018,05,37.017333438,-76.30103195,6.58
24.94,2.7,20.69,22.82,0.73,34.33,16.46,7.27,0.22,5.27,397.54,201806,2018,06,37.017333438,-76.30103195,6.58
25.94,3.34,21.49,23.72,0.67,32.82,18.77,7.73,0.04,5.27,401.84,201807,2018,07,37.017333438,-76.30103195,6.58
26.4,2.73,22.58,24.49,0.78,31.82,20.28,5.46,0.1,5.27,404.84,201808,2018,08,37.017333438,-76.30103195,6.58
25.57,3.19,22.44,24.01,0.73,31.49,19.76,8.52,0.2,5.27,405.32,201809,2018,09,37.017333438,-76.30103195,6.58
18.48,3.55,13.7,16.09,0.66,30.6,7.23,13.23,0.46,0.0,342.0,201810,2018,10,37.017333438,-76.30103195,6.58
10.78,4.16,7.37,9.08,0.8,23.99,-0.45,10.44,0.15,5.27,300.6,201811,2018,11,37.017333438,-76.30103195,6.58
7.39,3.42,4.76,6.07,0.87,18.52,-0.6,9.65,0.21,5.27,291.95,201812,2018,12,37.017333438,-76.30103195,6.58
15.87,3.55,12.18,14.02,0.77,34.33,-10.55,13.23,0.04,5.27,341.2,201813,2018,13,37.017333438,-76.30103195,6.58
4.75,4.08,1.67,3.21,0.9,16.29,-6.33,11.61,0.34,5.27,274.16,201901,2019,01,37.017333438,-76.30103195,6.58
6.87,3.31,4.24,5.55,0.91,19.15,-1.95,8.57,0.16,5.27,296.03,201902,2019,02,37.017333438,-76.30103195,6.58
8.08,3.81,4.39,6.23,0.91,18.9,-2.42,8.44,0.05,0.0,290.26,201903,2019,03,37.017333438,-76.30103195,6.58
15.47,3.8,12.09,13.78,0.88,25.47,1.6,8.77,0.32,5.27,335.28,201904,2019,04,37.017333438,-76.30103195,6.58
21.69,3.29,17.47,19.58,0.74,32.64,10.89,6.93,0.22,0.0,369.84,201905,2019,05,37.017333438,-76.30103195,6.58
24.42,3.48,19.28,21.85,0.67,33.21,16.16,7.36,0.06,5.27,382.82,201906,2019,06,37.017333438,-76.30103195,6.58
27.51,2.75,21.36,24.44,0.61,35.52,21.09,6.29,0.14,5.27,404.05,201907,2019,07,37.017333438,-76.30103195,6.58
26.08,2.68,21.34,23.71,0.64,32.69,19.25,6.57,0.32,5.27,401.52,201908,2019,08,37.017333438,-76.30103195,6.58
24.07,3.32,19.4,21.73,0.61,31.9,15.96,11.92,0.23,0.0,387.62,201909,2019,09,37.017333438,-76.30103195,6.58
19.4,3.6,14.82,17.11,0.6,33.44,9.62,9.77,0.27,5.27,354.93,201910,2019,10,37.017333438,-76.30103195,6.58
9.94,4.01,5.16,7.55,0.66,22.93,0.5,9.98,0.09,0.0,293.16,201911,2019,11,37.017333438,-76.30103195,6.58
8.03,3.29,5.09,6.56,0.76,19.17,-2.24,8.54,0.14,0.0,287.84,201912,2019,12,37.017333438,-76.30103195,6.58
16.41,3.45,12.24,14.33,0.74,35.52,-6.33,11.92,0.05,5.27,340.05,201913,2019,13,37.017333438,-76.30103195,6.58
7.3,3.86,4.29,5.8,0.83,17.49,-1.98,9.16,0.06,5.27,285.69,202001,2020,01,37.017333438,-76.30103195,6.58
7.62,3.83,4.68,6.15,0.89,17.56,-1.81,13.04,0.45,5.27,292.8,202002,2020,02,37.017333438,-76.30103195,6.58
11.46,3.89,8.48,9.97,0.88,24.33,-1.16,8.54,0.4,5.27,318.69,202003,2020,03,37.017333438,-76.30103195,6.58
13.43,4.34,9.18,11.3,0.85,23.37,5.05,12.67,0.1,5.27,319.67,202004,2020,04,37.017333438,-76.30103195,6.58
17.05,4.03,13.2,15.12,0.78,25.97,5.67,8.88,0.12,5.27,348.39,202005,2020,05,37.017333438,-76.30103195,6.58
23.43,3.38,19.38,21.4,0.69,31.55,14.53,8.21,0.09,5.27,383.64,202006,2020,06,37.017333438,-76.30103195,6.58
28.29,2.8,22.58,25.44,0.59,35.7,22.87,6.59,0.16,5.27,415.87,202007,2020,07,37.017333438,-76.30103195,6.58
26.15,2.94,22.83,24.5,0.75,32.93,21.48,14.2,0.22,5.27,408.29,202008,2020,08,37.017333438,-76.30103195,6.58
22.36,3.57,19.03,20.69,0.77,31.93,13.19,7.88,0.22,5.27,378.97,202009,2020,09,37.017333438,-76.30103195,6.58
18.09,3.11,15.12,16.61,0.82,25.96,9.73,11.11,0.12,0.0,343.62,202010,2020,10,37.017333438,-76.30103195,6.58
