T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.38,4.12,-1.47,-0.04,0.89,10.26,-9.87,8.62,0.35,0.0,271.34,201201,2012,01,42.520245298,-70.88640867,9.88
2.15,3.83,-1.23,0.46,0.89,9.83,-7.23,8.22,0.33,0.0,265.93,201202,2012,02,42.520245298,-70.88640867,9.88
5.81,3.3,2.75,4.28,0.88,19.29,-4.69,7.8,0.51,0.0,292.07,201203,2012,03,42.520245298,-70.88640867,9.88
8.76,2.82,4.59,6.68,0.83,20.05,1.9,7.11,0.56,5.27,294.21,201204,2012,04,42.520245298,-70.88640867,9.88
13.74,1.91,11.4,12.58,0.83,24.71,7.51,5.48,0.07,5.27,343.03,201205,2012,05,42.520245298,-70.88640867,9.88
17.14,2.35,14.04,15.59,0.8,28.91,10.23,6.7,0.05,5.27,356.42,201206,2012,06,42.520245298,-70.88640867,9.88
22.06,1.8,17.47,19.76,0.66,29.88,17.21,4.2,0.02,0.0,380.52,201207,2012,07,42.520245298,-70.88640867,9.88
22.08,1.88,17.96,20.01,0.67,28.87,15.94,4.3,0.09,5.27,380.59,201208,2012,08,42.520245298,-70.88640867,9.88
17.73,2.57,13.61,15.66,0.67,25.43,11.06,6.65,0.09,5.27,350.12,201209,2012,09,42.520245298,-70.88640867,9.88
13.32,2.93,10.09,11.71,0.71,20.96,4.48,11.12,0.08,5.27,331.38,201210,2012,10,42.520245298,-70.88640867,9.88
6.48,3.72,2.83,4.65,0.76,15.25,-0.06,9.05,0.41,0.0,292.62,201211,2012,11,42.520245298,-70.88640867,9.88
4.59,3.97,1.73,3.16,0.8,13.37,-5.02,9.86,0.1,5.27,290.99,201212,2012,12,42.520245298,-70.88640867,9.88
11.3,2.93,7.86,9.58,0.78,29.88,-9.87,11.12,0.02,5.27,321.04,201213,2012,13,42.520245298,-70.88640867,9.88
0.55,4.24,-2.35,-0.9,0.84,13.23,-12.15,10.67,0.21,0.0,266.58,201301,2013,01,42.520245298,-70.88640867,9.88
0.08,4.69,-3.1,-1.52,0.85,7.23,-8.62,12.54,0.33,5.27,268.43,201302,2013,02,42.520245298,-70.88640867,9.88
2.55,4.12,-0.67,0.94,0.88,9.8,-4.45,9.09,0.22,0.0,279.0,201303,2013,03,42.520245298,-70.88640867,9.88
6.95,3.03,3.3,5.12,0.86,15.32,-0.81,6.37,0.09,0.0,289.15,201304,2013,04,42.520245298,-70.88640867,9.88
12.62,2.27,9.65,11.13,0.81,24.98,5.24,5.56,0.07,5.27,327.56,201305,2013,05,42.520245298,-70.88640867,9.88
17.66,2.13,14.98,16.32,0.84,25.8,11.77,5.23,0.22,5.27,362.8,201306,2013,06,42.520245298,-70.88640867,9.88
22.05,1.82,19.83,20.94,0.79,28.44,16.86,4.83,0.14,5.27,397.33,201307,2013,07,42.520245298,-70.88640867,9.88
20.26,2.01,16.36,18.31,0.69,26.61,14.85,5.56,0.18,0.0,364.12,201308,2013,08,42.520245298,-70.88640867,9.88
16.96,2.41,12.9,14.93,0.68,28.08,9.34,6.01,0.09,0.0,344.05,201309,2013,09,42.520245298,-70.88640867,9.88
13.12,2.66,8.98,11.05,0.66,22.51,5.13,5.37,0.23,0.0,319.41,201310,2013,10,42.520245298,-70.88640867,9.88
6.08,3.87,1.35,3.71,0.67,17.96,-4.89,8.28,0.35,5.27,286.09,201311,2013,11,42.520245298,-70.88640867,9.88
1.53,3.73,-0.78,0.37,0.78,11.56,-8.37,7.38,0.2,5.27,281.23,201312,2013,12,42.520245298,-70.88640867,9.88
10.09,3.07,6.77,8.43,0.78,28.44,-12.15,12.54,0.07,5.27,315.81,201313,2013,13,42.520245298,-70.88640867,9.88
-1.69,4.4,-4.02,-2.85,0.84,10.9,-13.02,8.52,0.37,5.27,261.05,201401,2014,01,42.520245298,-70.88640867,9.88
-1.49,4.02,-4.11,-2.81,0.87,7.2,-9.93,9.22,0.06,5.27,261.05,201402,2014,02,42.520245298,-70.88640867,9.88
0.19,3.84,-3.76,-1.79,0.88,8.73,-8.47,9.72,0.25,5.27,264.03,201403,2014,03,42.520245298,-70.88640867,9.88
6.37,3.01,3.37,4.87,0.89,14.64,-0.86,7.41,0.1,0.0,292.06,201404,2014,04,42.520245298,-70.88640867,9.88
12.11,2.27,9.27,10.69,0.86,20.38,5.68,5.67,0.06,0.0,331.31,201405,2014,05,42.520245298,-70.88640867,9.88
17.36,2.02,13.99,15.67,0.78,25.11,9.52,4.37,0.09,0.0,349.68,201406,2014,06,42.520245298,-70.88640867,9.88
20.78,2.09,17.31,19.05,0.71,26.33,15.48,7.08,0.09,5.27,379.16,201407,2014,07,42.520245298,-70.88640867,9.88
20.05,2.02,16.1,18.08,0.66,27.61,14.44,6.13,0.03,0.0,362.63,201408,2014,08,42.520245298,-70.88640867,9.88
17.94,2.23,13.62,15.78,0.64,27.63,9.91,4.99,0.05,0.0,348.05,201409,2014,09,42.520245298,-70.88640867,9.88
13.51,3.24,10.28,11.89,0.7,21.22,5.73,8.97,0.48,5.27,333.06,201410,2014,10,42.520245298,-70.88640867,9.88
6.15,3.84,2.87,4.51,0.81,15.37,-2.77,8.8,0.22,5.27,296.06,201411,2014,11,42.520245298,-70.88640867,9.88
4.22,3.78,1.8,3.01,0.89,12.48,-3.78,8.84,0.27,5.27,294.91,201412,2014,12,42.520245298,-70.88640867,9.88
9.69,3.06,6.46,8.07,0.8,27.63,-13.02,9.72,0.03,5.27,314.78,201413,2014,13,42.520245298,-70.88640867,9.88
-1.99,4.78,-4.38,-3.18,0.91,8.02,-14.91,11.52,0.6,5.27,258.98,201501,2015,01,42.520245298,-70.88640867,9.88
-5.42,4.82,-6.65,-6.03,0.91,2.1,-15.92,10.62,0.95,5.27,252.31,201502,2015,02,42.520245298,-70.88640867,9.88
-0.24,3.89,-3.2,-1.72,0.93,8.62,-10.13,8.7,0.23,5.27,259.98,201503,2015,03,42.520245298,-70.88640867,9.88
6.44,2.8,3.51,4.98,0.91,13.82,-0.42,7.3,0.22,5.27,295.0,201504,2015,04,42.520245298,-70.88640867,9.88
13.31,2.2,9.94,11.62,0.84,21.25,4.98,5.4,0.03,0.0,333.95,201505,2015,05,42.520245298,-70.88640867,9.88
15.74,2.12,13.04,14.39,0.81,22.97,7.96,6.95,0.09,5.27,353.56,201506,2015,06,42.520245298,-70.88640867,9.88
20.94,1.66,17.58,19.26,0.76,28.88,15.06,4.49,0.02,0.0,377.0,201507,2015,07,42.520245298,-70.88640867,9.88
21.94,1.75,17.77,19.85,0.65,28.47,16.23,5.43,0.04,0.0,378.32,201508,2015,08,42.520245298,-70.88640867,9.88
19.56,2.37,15.27,17.41,0.64,30.22,12.29,6.04,0.2,5.27,353.75,201509,2015,09,42.520245298,-70.88640867,9.88
12.01,3.46,7.64,9.83,0.7,19.73,2.6,6.78,0.09,5.27,314.96,201510,2015,10,42.520245298,-70.88640867,9.88
