T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-2.5,2.81,-10.22,-6.36,0.42,9.89,-14.87,9.76,0.02,0.0,228.28,201201,2012,01,40.507397428,-108.9333714,1965.1
-2.26,2.81,-8.67,-5.46,0.43,9.33,-12.11,13.41,0.07,0.0,241.69,201202,2012,02,40.507397428,-108.9333714,1965.1
4.4,3.43,-7.31,-1.45,0.42,22.02,-11.46,13.33,0.22,0.0,249.32,201203,2012,03,40.507397428,-108.9333714,1965.1
9.19,3.3,-4.97,2.12,0.38,27.75,-5.71,10.1,0.11,0.0,271.73,201204,2012,04,40.507397428,-108.9333714,1965.1
14.78,3.29,-4.99,4.89,0.24,29.73,-0.76,11.42,0.24,0.0,288.51,201205,2012,05,40.507397428,-108.9333714,1965.1
21.98,3.31,-4.64,8.67,0.13,35.38,2.59,10.8,0.05,0.0,303.99,201206,2012,06,40.507397428,-108.9333714,1965.1
23.48,2.34,7.08,15.29,0.25,35.98,13.6,8.58,0.02,0.0,358.3,201207,2012,07,40.507397428,-108.9333714,1965.1
22.97,1.86,3.66,13.32,0.22,34.6,10.61,5.39,0.09,0.0,340.29,201208,2012,08,40.507397428,-108.9333714,1965.1
17.07,1.85,-0.2,8.43,0.28,30.3,5.2,7.92,0.05,0.0,300.48,201209,2012,09,40.507397428,-108.9333714,1965.1
7.82,2.28,-3.96,1.93,0.38,24.76,-6.99,9.21,0.05,0.0,263.8,201210,2012,10,40.507397428,-108.9333714,1965.1
2.62,2.16,-5.73,-1.56,0.4,17.16,-8.03,10.23,0.15,0.0,249.88,201211,2012,11,40.507397428,-108.9333714,1965.1
-4.35,2.67,-9.56,-6.96,0.41,11.08,-16.73,9.59,0.1,0.0,239.34,201212,2012,12,40.507397428,-108.9333714,1965.1
9.63,2.67,-4.1,2.76,0.33,35.98,-16.73,13.41,0.02,0.0,278.12,201213,2012,13,40.507397428,-108.9333714,1965.1
-7.57,1.88,-11.6,-9.59,0.42,6.07,-23.09,7.53,0.14,0.0,214.73,201301,2013,01,40.507397428,-108.9333714,1965.1
-3.36,2.47,-10.06,-6.71,0.45,6.54,-13.44,8.58,0.08,0.0,239.87,201302,2013,02,40.507397428,-108.9333714,1965.1
2.44,2.62,-7.68,-2.62,0.43,18.98,-10.13,10.38,0.09,0.0,258.86,201303,2013,03,40.507397428,-108.9333714,1965.1
4.99,2.97,-6.11,-0.56,0.44,23.24,-9.27,11.11,0.22,0.0,270.06,201304,2013,04,40.507397428,-108.9333714,1965.1
12.87,2.72,-1.83,5.52,0.41,28.52,-6.89,10.21,0.14,0.0,293.55,201305,2013,05,40.507397428,-108.9333714,1965.1
21.19,2.87,-2.98,9.11,0.23,36.84,2.2,10.26,0.03,0.0,306.12,201306,2013,06,40.507397428,-108.9333714,1965.1
24.39,1.86,5.01,14.69,0.21,35.65,12.1,8.02,0.04,0.0,355.52,201307,2013,07,40.507397428,-108.9333714,1965.1
22.11,1.95,6.3,14.2,0.24,34.03,11.68,7.16,0.05,0.0,347.73,201308,2013,08,40.507397428,-108.9333714,1965.1
16.33,2.48,5.19,10.76,0.4,33.21,-2.72,10.1,0.19,0.0,320.26,201309,2013,09,40.507397428,-108.9333714,1965.1
6.16,2.04,-3.07,1.55,0.48,22.9,-5.56,8.65,0.05,0.0,265.47,201310,2013,10,40.507397428,-108.9333714,1965.1
0.51,2.09,-5.67,-2.59,0.49,15.05,-8.2,8.32,0.08,0.0,254.09,201311,2013,11,40.507397428,-108.9333714,1965.1
-6.3,2.23,-10.57,-8.44,0.51,4.9,-19.08,7.3,0.12,0.0,232.23,201312,2013,12,40.507397428,-108.9333714,1965.1
7.87,2.34,-3.55,2.16,0.39,36.84,-23.09,11.11,0.03,0.0,280.12,201313,2013,13,40.507397428,-108.9333714,1965.1
-3.54,2.39,-9.39,-6.47,0.51,8.12,-15.07,7.62,0.07,0.0,234.21,201401,2014,01,40.507397428,-108.9333714,1965.1
-1.43,3.1,-7.37,-4.4,0.52,13.7,-19.67,10.2,0.07,0.0,246.24,201402,2014,02,40.507397428,-108.9333714,1965.1
2.45,3.09,-6.88,-2.21,0.49,15.71,-6.54,11.78,0.24,0.0,250.28,201403,2014,03,40.507397428,-108.9333714,1965.1
6.31,3.07,-4.78,0.76,0.46,22.49,-7.63,10.21,0.1,0.0,271.52,201404,2014,04,40.507397428,-108.9333714,1965.1
13.01,3.14,-1.31,5.86,0.41,30.69,-6.42,9.62,0.22,0.0,300.24,201405,2014,05,40.507397428,-108.9333714,1965.1
18.65,2.79,-1.2,8.72,0.29,32.49,3.26,9.9,0.17,0.0,313.83,201406,2014,06,40.507397428,-108.9333714,1965.1
23.96,2.44,4.75,14.35,0.22,36.48,9.77,7.57,0.2,0.0,347.45,201407,2014,07,40.507397428,-108.9333714,1965.1
19.87,2.07,7.13,13.5,0.38,32.11,5.93,6.77,0.09,0.0,338.7,201408,2014,08,40.507397428,-108.9333714,1965.1
