T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
9.03,1.62,1.72,5.37,0.54,22.25,-3.16,6.41,0.12,0.0,282.67,201201,2012,01,36.490292088,-121.1813607,476.67
8.58,2.04,3.21,5.9,0.59,22.37,-2.11,6.4,0.08,0.0,286.72,201202,2012,02,36.490292088,-121.1813607,476.67
9.37,2.05,4.07,6.72,0.64,24.44,-2.37,6.98,0.12,5.27,294.0,201203,2012,03,36.490292088,-121.1813607,476.67
12.12,2.34,6.98,9.55,0.68,29.89,0.64,5.76,0.02,0.0,297.17,201204,2012,04,36.490292088,-121.1813607,476.67
15.23,2.7,5.94,10.58,0.5,35.73,5.62,6.5,0.09,0.0,291.76,201205,2012,05,36.490292088,-121.1813607,476.67
18.58,2.96,5.58,12.08,0.31,40.5,6.79,6.01,0.18,0.0,300.17,201206,2012,06,36.490292088,-121.1813607,476.67
21.65,2.39,6.83,14.25,0.15,40.79,9.69,5.17,0.16,0.0,322.51,201207,2012,07,36.490292088,-121.1813607,476.67
23.86,2.19,6.05,14.95,0.11,42.4,8.86,4.65,0.01,0.0,327.52,201208,2012,08,36.490292088,-121.1813607,476.67
21.42,1.8,5.39,13.4,0.1,37.12,9.34,4.63,0.05,0.0,324.22,201209,2012,09,36.490292088,-121.1813607,476.67
16.94,1.83,7.42,12.18,0.23,39.0,5.87,4.8,0.09,0.0,315.41,201210,2012,10,36.490292088,-121.1813607,476.67
12.46,1.76,5.71,9.08,0.47,31.6,2.95,7.33,0.11,5.27,303.21,201211,2012,11,36.490292088,-121.1813607,476.67
7.39,1.73,4.94,6.16,0.78,18.43,-2.37,6.25,0.05,5.27,296.9,201212,2012,12,36.490292088,-121.1813607,476.67
14.73,2.12,5.33,10.03,0.42,42.4,-3.16,7.33,0.01,0.0,303.59,201213,2012,13,36.490292088,-121.1813607,476.67
6.78,1.47,1.8,4.29,0.84,20.1,-2.91,5.17,0.16,0.0,274.98,201301,2013,01,36.490292088,-121.1813607,476.67
7.66,1.6,3.48,5.57,0.8,20.55,-1.23,5.48,0.03,0.0,271.98,201302,2013,02,36.490292088,-121.1813607,476.67
10.98,1.75,6.36,8.67,0.71,25.09,1.73,5.38,0.02,0.0,293.02,201303,2013,03,36.490292088,-121.1813607,476.67
13.97,2.4,5.8,9.89,0.56,31.87,1.55,7.6,0.14,0.0,292.79,201304,2013,04,36.490292088,-121.1813607,476.67
16.35,2.98,5.67,11.01,0.38,35.05,5.03,6.23,0.49,0.0,300.28,201305,2013,05,36.490292088,-121.1813607,476.67
20.9,2.78,6.98,13.94,0.18,41.97,8.18,6.28,0.23,0.0,314.38,201306,2013,06,36.490292088,-121.1813607,476.67
23.33,2.41,7.1,15.21,0.12,41.07,10.33,5.55,0.12,0.0,333.28,201307,2013,07,36.490292088,-121.1813607,476.67
21.33,2.38,8.87,15.1,0.11,38.76,10.44,5.04,0.14,0.0,323.07,201308,2013,08,36.490292088,-121.1813607,476.67
