T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-3.06,0.78,-4.64,-3.85,0.88,8.18,-16.07,1.7,0.13,0.0,258.21,201201,2012,01,41.407575218,-75.67037255,465.07
-1.24,0.84,-3.2,-2.22,0.87,10.34,-10.94,1.96,0.13,0.0,265.17,201202,2012,02,41.407575218,-75.67037255,465.07
5.89,0.55,2.91,4.4,0.84,21.93,-9.67,1.55,0.02,0.0,291.34,201203,2012,03,41.407575218,-75.67037255,465.07
6.3,0.16,1.83,4.06,0.77,25.44,-4.32,1.01,0.0,0.0,284.2,201204,2012,04,41.407575218,-75.67037255,465.07
16.09,0.05,12.53,14.31,0.77,27.69,1.74,0.86,0.0,5.27,348.63,201205,2012,05,41.407575218,-75.67037255,465.07
17.66,0.02,13.68,15.67,0.7,29.91,7.53,0.72,0.0,0.0,351.07,201206,2012,06,41.407575218,-75.67037255,465.07
22.48,0.04,16.43,19.45,0.49,33.72,13.5,0.8,0.0,5.27,381.92,201207,2012,07,41.407575218,-75.67037255,465.07
20.68,0.12,14.35,17.51,0.48,32.43,8.83,0.88,0.0,0.0,365.71,201208,2012,08,41.407575218,-75.67037255,465.07
15.98,0.06,11.04,13.51,0.52,29.46,3.83,0.94,0.0,5.27,343.31,201209,2012,09,41.407575218,-75.67037255,465.07
10.55,0.05,7.59,9.07,0.62,24.61,-4.24,0.84,0.0,5.27,325.54,201210,2012,10,41.407575218,-75.67037255,465.07
1.27,0.11,-1.88,-0.31,0.67,16.71,-6.0,1.04,0.0,0.0,268.61,201211,2012,11,41.407575218,-75.67037255,465.07
-0.31,0.34,-1.71,-1.02,0.72,16.33,-10.14,1.0,0.04,5.27,278.36,201212,2012,12,41.407575218,-75.67037255,465.07
9.4,0.26,5.79,7.59,0.7,33.72,-16.07,1.96,0.0,5.27,313.79,201213,2012,13,41.407575218,-75.67037255,465.07
-4.25,0.73,-5.72,-4.99,0.77,13.74,-17.88,2.13,0.02,0.0,255.44,201301,2013,01,41.407575218,-75.67037255,465.07
-4.18,0.91,-6.51,-5.35,0.8,5.1,-14.38,2.05,0.06,0.0,259.82,201302,2013,02,41.407575218,-75.67037255,465.07
-1.26,0.64,-3.94,-2.6,0.8,9.98,-10.37,1.44,0.08,0.0,274.05,201303,2013,03,41.407575218,-75.67037255,465.07
6.78,0.16,2.55,4.67,0.78,21.39,-6.96,1.08,0.0,0.0,292.45,201304,2013,04,41.407575218,-75.67037255,465.07
13.4,0.04,9.29,11.34,0.73,27.94,-2.92,0.88,0.0,0.0,323.6,201305,2013,05,41.407575218,-75.67037255,465.07
18.25,0.04,14.72,16.48,0.7,28.06,5.23,0.85,0.0,5.27,355.03,201306,2013,06,41.407575218,-75.67037255,465.07
21.71,0.04,18.35,20.03,0.65,33.14,10.28,0.86,0.0,5.27,380.09,201307,2013,07,41.407575218,-75.67037255,465.07
19.08,0.1,14.51,16.8,0.57,29.54,7.15,0.92,0.0,5.27,359.91,201308,2013,08,41.407575218,-75.67037255,465.07
14.76,0.08,9.26,12.01,0.51,30.28,1.32,0.97,0.0,0.0,328.62,201309,2013,09,41.407575218,-75.67037255,465.07
10.71,0.04,6.37,8.55,0.5,26.23,-2.48,0.99,0.0,0.0,317.37,201310,2013,10,41.407575218,-75.67037255,465.07
1.14,0.05,-2.82,-0.84,0.54,18.0,-13.82,0.91,0.0,5.27,272.45,201311,2013,11,41.407575218,-75.67037255,465.07
