T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.5,1.87,-9.78,-4.14,0.37,13.61,-6.25,9.84,0.01,0.0,225.95,201201,2012,01,37.07917825148,-112.114693431,1689.87
1.69,2.18,-7.65,-2.99,0.38,16.26,-6.87,8.43,0.09,0.0,237.48,201202,2012,02,37.07917825148,-112.114693431,1689.87
6.81,2.84,-6.74,0.04,0.37,24.73,-7.2,11.04,0.09,0.0,240.59,201203,2012,03,37.07917825148,-112.114693431,1689.87
12.05,2.96,-5.28,3.39,0.31,30.67,-3.59,9.26,0.1,0.0,260.84,201204,2012,04,37.07917825148,-112.114693431,1689.87
18.25,3.13,-6.8,5.73,0.18,33.12,3.58,9.96,0.23,0.0,262.03,201205,2012,05,37.07917825148,-112.114693431,1689.87
24.4,3.1,-6.19,9.1,0.09,37.85,7.15,9.68,0.2,0.0,276.51,201206,2012,06,37.07917825148,-112.114693431,1689.87
25.28,2.16,8.49,16.89,0.24,37.9,15.42,6.48,0.1,0.0,341.91,201207,2012,07,37.07917825148,-112.114693431,1689.87
25.59,1.73,9.75,17.67,0.3,36.87,14.34,4.83,0.04,0.0,344.0,201208,2012,08,37.07917825148,-112.114693431,1689.87
20.6,1.78,3.35,11.98,0.29,32.11,8.37,7.0,0.03,0.0,299.65,201209,2012,09,37.07917825148,-112.114693431,1689.87
13.51,2.05,-3.63,4.94,0.27,29.9,-4.21,8.4,0.02,0.0,261.47,201210,2012,10,37.07917825148,-112.114693431,1689.87
6.97,1.79,-6.92,0.02,0.23,22.34,-5.52,9.41,0.05,0.0,245.48,201211,2012,11,37.07917825148,-112.114693431,1689.87
0.01,2.09,-6.92,-3.45,0.3,17.25,-10.33,8.32,0.03,0.0,232.8,201212,2012,12,37.07917825148,-112.114693431,1689.87
13.08,2.3,-3.17,4.96,0.28,37.9,-10.33,11.04,0.01,0.0,269.21,201213,2012,13,37.07917825148,-112.114693431,1689.87
-2.81,1.8,-10.23,-6.52,0.37,10.38,-16.42,7.77,0.12,0.0,215.14,201301,2013,01,37.07917825148,-112.114693431,1689.87
0.55,2.01,-9.87,-4.66,0.38,14.24,-8.33,8.74,0.07,0.0,222.15,201302,2013,02,37.07917825148,-112.114693431,1689.87
7.67,2.35,-6.33,0.67,0.37,22.35,-6.49,8.7,0.08,0.0,246.42,201303,2013,03,37.07917825148,-112.114693431,1689.87
10.88,3.1,-6.26,2.31,0.33,29.37,-6.22,10.3,0.14,0.0,253.83,201304,2013,04,37.07917825148,-112.114693431,1689.87
16.65,2.92,-5.02,5.81,0.23,31.65,-0.02,9.41,0.05,0.0,273.98,201305,2013,05,37.07917825148,-112.114693431,1689.87
24.84,2.88,-4.99,9.93,0.11,39.71,8.16,8.09,0.21,0.0,292.29,201306,2013,06,37.07917825148,-112.114693431,1689.87
25.76,2.07,9.99,17.88,0.29,38.23,14.33,7.37,0.06,0.0,348.2,201307,2013,07,37.07917825148,-112.114693431,1689.87
23.17,1.81,9.12,16.15,0.34,34.49,13.67,5.98,0.08,0.0,331.91,201308,2013,08,37.07917825148,-112.114693431,1689.87
18.6,2.19,6.42,12.51,0.41,32.84,1.3,10.21,0.09,0.0,301.79,201309,2013,09,37.07917825148,-112.114693431,1689.87
9.69,2.11,-3.3,3.2,0.38,25.65,-2.22,9.86,0.19,0.0,251.79,201310,2013,10,37.07917825148,-112.114693431,1689.87
4.27,1.91,-4.19,0.04,0.4,18.42,-7.64,8.44,0.05,0.0,243.34,201311,2013,11,37.07917825148,-112.114693431,1689.87
-0.93,1.7,-8.98,-4.95,0.43,13.63,-14.55,8.78,0.07,0.0,217.48,201312,2013,12,37.07917825148,-112.114693431,1689.87
11.58,2.23,-2.75,4.42,0.34,39.71,-16.42,10.3,0.05,0.0,266.82,201313,2013,13,37.07917825148,-112.114693431,1689.87
1.86,1.73,-8.83,-3.49,0.41,13.42,-6.35,10.21,0.14,0.0,223.07,201401,2014,01,37.07917825148,-112.114693431,1689.87
4.21,2.34,-6.7,-1.24,0.4,19.45,-5.88,11.45,0.03,0.0,239.14,201402,2014,02,37.07917825148,-112.114693431,1689.87
