T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
3.48,6.84,0.21,1.85,0.89,10.37,-5.77,14.66,0.29,0.0,275.02,201201,2012,01,41.923814658,-70.04319832,1.02
3.81,6.13,0.07,1.94,0.89,9.14,-4.23,12.72,0.38,0.0,268.22,201202,2012,02,41.923814658,-70.04319832,1.02
5.82,5.8,3.05,4.44,0.88,13.28,-1.77,14.89,0.57,0.0,296.45,201203,2012,03,41.923814658,-70.04319832,1.02
8.62,5.0,5.03,6.83,0.83,17.13,3.57,12.28,0.45,0.0,294.45,201204,2012,04,41.923814658,-70.04319832,1.02
12.87,3.99,11.14,12.0,0.82,20.25,8.09,10.14,0.18,5.27,345.02,201205,2012,05,41.923814658,-70.04319832,1.02
16.53,4.41,14.15,15.34,0.77,26.4,11.05,11.28,0.27,5.27,357.56,201206,2012,06,41.923814658,-70.04319832,1.02
21.55,3.98,18.49,20.02,0.65,25.99,19.08,8.98,0.05,0.0,384.45,201207,2012,07,41.923814658,-70.04319832,1.02
22.08,3.97,19.18,20.63,0.66,25.73,18.89,9.45,0.1,5.27,382.34,201208,2012,08,41.923814658,-70.04319832,1.02
18.56,4.96,15.0,16.78,0.66,22.7,14.65,14.55,0.18,5.27,358.23,201209,2012,09,41.923814658,-70.04319832,1.02
14.37,5.48,11.18,12.77,0.7,19.62,8.09,18.75,0.06,5.27,335.33,201210,2012,10,41.923814658,-70.04319832,1.02
8.36,6.45,4.68,6.51,0.75,14.12,2.46,15.57,0.49,0.0,299.17,201211,2012,11,41.923814658,-70.04319832,1.02
6.33,6.84,3.17,4.75,0.8,12.41,-1.89,17.25,0.38,5.27,296.68,201212,2012,12,41.923814658,-70.04319832,1.02
11.9,5.32,8.82,10.36,0.77,26.4,-5.77,18.75,0.05,5.27,324.69,201213,2012,13,41.923814658,-70.04319832,1.02
2.54,6.98,-0.63,0.95,0.85,12.01,-8.09,19.62,0.86,0.0,270.67,201301,2013,01,41.923814658,-70.04319832,1.02
1.61,7.68,-1.66,-0.02,0.88,7.12,-5.93,22.48,0.2,5.27,271.96,201302,2013,02,41.923814658,-70.04319832,1.02
3.49,6.78,0.25,1.87,0.92,8.58,-2.56,15.89,0.39,5.27,281.3,201303,2013,03,41.923814658,-70.04319832,1.02
6.77,5.46,3.88,5.33,0.88,12.15,0.73,12.97,0.13,0.0,290.98,201304,2013,04,41.923814658,-70.04319832,1.02
12.05,4.53,10.0,11.02,0.84,19.66,6.9,11.03,0.07,5.27,331.93,201305,2013,05,41.923814658,-70.04319832,1.02
16.75,4.9,14.97,15.86,0.86,23.78,12.26,12.33,0.36,5.27,362.05,201306,2013,06,41.923814658,-70.04319832,1.02
21.76,4.02,20.08,20.92,0.8,25.77,18.55,10.4,0.05,0.0,400.37,201307,2013,07,41.923814658,-70.04319832,1.02
20.39,4.25,17.4,18.9,0.73,23.92,17.31,10.11,0.46,0.0,370.22,201308,2013,08,41.923814658,-70.04319832,1.02
17.25,4.91,13.94,15.59,0.68,22.36,12.03,11.3,0.56,0.0,347.14,201309,2013,09,41.923814658,-70.04319832,1.02
14.01,4.65,10.19,12.1,0.62,20.8,6.9,10.92,0.11,0.0,328.7,201310,2013,10,41.923814658,-70.04319832,1.02
