T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
7.95,0.16,4.81,6.38,0.79,20.58,-6.39,1.16,0.01,5.27,293.73,201201,2012,01,33.6352691658,-85.9064331055,283.46
9.1,0.14,6.28,7.69,0.82,22.22,-6.78,0.97,0.02,0.0,309.54,201202,2012,02,33.6352691658,-85.9064331055,283.46
16.1,0.14,12.87,14.48,0.83,26.95,-0.52,0.87,0.02,5.27,336.25,201203,2012,03,33.6352691658,-85.9064331055,283.46
17.34,0.14,12.63,14.99,0.73,31.63,2.28,0.92,0.01,0.0,339.2,201204,2012,04,33.6352691658,-85.9064331055,283.46
22.36,0.17,16.23,19.3,0.62,35.4,10.09,0.97,0.02,5.27,372.28,201205,2012,05,33.6352691658,-85.9064331055,283.46
25.19,0.11,16.74,20.97,0.52,41.55,11.2,0.95,0.01,0.0,387.02,201206,2012,06,33.6352691658,-85.9064331055,283.46
27.94,0.11,20.29,24.11,0.52,40.42,18.54,0.6,0.02,5.27,409.3,201207,2012,07,33.6352691658,-85.9064331055,283.46
25.26,0.13,19.26,22.26,0.58,36.14,14.54,0.78,0.01,5.27,397.2,201208,2012,08,33.6352691658,-85.9064331055,283.46
22.39,0.15,16.0,19.19,0.57,35.65,7.47,1.01,0.01,5.27,372.98,201209,2012,09,33.6352691658,-85.9064331055,283.46
16.01,0.18,10.1,13.05,0.58,28.79,1.83,1.04,0.01,0.0,330.92,201210,2012,10,33.6352691658,-85.9064331055,283.46
9.57,0.19,3.93,6.75,0.54,26.82,-3.27,1.13,0.02,0.0,288.28,201211,2012,11,33.6352691658,-85.9064331055,283.46
8.83,0.16,5.54,7.19,0.63,22.64,-5.01,1.08,0.02,5.27,308.19,201212,2012,12,33.6352691658,-85.9064331055,283.46
17.37,0.15,12.08,14.73,0.65,41.55,-6.78,1.16,0.01,5.27,345.59,201213,2012,13,33.6352691658,-85.9064331055,283.46
8.06,0.12,5.76,6.91,0.83,21.94,-4.38,1.1,0.02,5.27,309.32,201301,2013,01,33.6352691658,-85.9064331055,283.46
6.66,0.14,3.58,5.12,0.89,18.45,-6.17,1.06,0.01,5.27,292.52,201302,2013,02,33.6352691658,-85.9064331055,283.46
7.69,0.16,3.82,5.76,0.9,20.61,-4.07,1.04,0.04,5.27,295.95,201303,2013,03,33.6352691658,-85.9064331055,283.46
15.09,0.12,11.66,13.38,0.88,27.48,2.48,1.07,0.04,5.27,330.58,201304,2013,04,33.6352691658,-85.9064331055,283.46
18.8,0.13,14.96,16.88,0.87,29.68,4.21,1.03,0.02,5.27,353.81,201305,2013,05,33.6352691658,-85.9064331055,283.46
24.15,0.11,20.58,22.37,0.8,32.19,16.25,0.77,0.02,5.27,393.63,201306,2013,06,33.6352691658,-85.9064331055,283.46
24.52,0.12,21.12,22.82,0.81,34.76,17.43,0.77,0.02,5.27,403.02,201307,2013,07,33.6352691658,-85.9064331055,283.46
24.59,0.11,20.87,22.73,0.79,33.35,15.28,0.77,0.02,5.27,401.79,201308,2013,08,33.6352691658,-85.9064331055,283.46
22.57,0.12,17.75,20.15,0.66,32.31,11.67,0.76,0.01,0.0,374.45,201309,2013,09,33.6352691658,-85.9064331055,283.46
17.08,0.19,11.68,14.38,0.56,31.81,-1.02,0.93,0.0,0.0,340.87,201310,2013,10,33.6352691658,-85.9064331055,283.46
9.44,0.15,2.87,6.16,0.55,23.88,-6.54,0.98,0.02,0.0,296.62,201311,2013,11,33.6352691658,-85.9064331055,283.46
7.37,0.12,4.97,6.17,0.74,24.26,-5.95,1.08,0.02,5.27,302.84,201312,2013,12,33.6352691658,-85.9064331055,283.46
15.55,0.13,11.69,13.62,0.77,34.76,-6.54,1.1,0.0,5.27,341.6,201313,2013,13,33.6352691658,-85.9064331055,283.46
0.82,0.15,-3.31,-1.24,0.84,16.83,-14.42,1.34,0.02,0.0,256.11,201401,2014,01,33.6352691658,-85.9064331055,283.46
6.36,0.17,3.62,4.99,0.87,21.61,-7.35,1.1,0.01,5.27,296.47,201402,2014,02,33.6352691658,-85.9064331055,283.46
9.87,0.17,6.22,8.05,0.87,23.8,-4.86,1.09,0.01,5.27,306.43,201403,2014,03,33.6352691658,-85.9064331055,283.46
15.48,0.14,12.03,13.76,0.88,26.79,-1.36,0.95,0.04,5.27,329.95,201404,2014,04,33.6352691658,-85.9064331055,283.46
20.16,0.12,16.32,18.24,0.8,30.73,6.55,0.96,0.0,0.0,356.3,201405,2014,05,33.6352691658,-85.9064331055,283.46
24.3,0.15,20.7,22.51,0.76,33.24,16.71,0.77,0.01,5.27,397.64,201406,2014,06,33.6352691658,-85.9064331055,283.46
24.88,0.12,18.9,21.89,0.62,35.26,12.84,0.76,0.0,0.0,389.3,201407,2014,07,33.6352691658,-85.9064331055,283.46
26.37,0.16,18.55,22.46,0.53,38.36,15.23,0.84,0.02,5.27,395.63,201408,2014,08,33.6352691658,-85.9064331055,283.46
23.98,0.12,17.81,20.9,0.53,35.06,11.23,0.76,0.01,0.0,393.7,201409,2014,09,33.6352691658,-85.9064331055,283.46
17.73,0.16,11.99,14.87,0.56,32.02,4.55,0.94,0.02,5.27,336.58,201410,2014,10,33.6352691658,-85.9064331055,283.46
7.46,0.16,1.89,4.67,0.61,22.58,-5.99,1.02,0.01,5.27,285.51,201411,2014,11,33.6352691658,-85.9064331055,283.46
8.12,0.13,5.84,6.98,0.72,21.65,-3.85,1.0,0.01,5.27,303.98,201412,2014,12,33.6352691658,-85.9064331055,283.46
15.51,0.15,10.91,13.21,0.71,38.36,-14.42,1.34,0.0,5.27,337.48,201413,2014,13,33.6352691658,-85.9064331055,283.46
4.23,0.14,1.12,2.67,0.84,18.97,-9.71,1.12,0.01,5.27,277.7,201501,2015,01,33.6352691658,-85.9064331055,283.46
2.8,0.16,-1.13,0.83,0.84,17.21,-9.72,1.19,0.02,5.27,275.95,201502,2015,02,33.6352691658,-85.9064331055,283.46
12.69,0.16,9.44,11.07,0.85,23.92,-5.92,1.25,0.02,5.27,333.41,201503,2015,03,33.6352691658,-85.9064331055,283.46
17.29,0.12,14.18,15.73,0.86,26.94,3.8,0.89,0.02,5.27,350.29,201504,2015,04,33.6352691658,-85.9064331055,283.46
21.23,0.16,16.53,18.88,0.77,32.48,7.2,1.05,0.0,5.27,363.34,201505,2015,05,33.6352691658,-85.9064331055,283.46
25.55,0.13,20.01,22.78,0.66,36.73,15.11,0.75,0.01,0.0,400.61,201506,2015,06,33.6352691658,-85.9064331055,283.46
27.24,0.12,21.25,24.24,0.59,38.08,19.66,0.8,0.01,5.27,408.77,201507,2015,07,33.6352691658,-85.9064331055,283.46
25.83,0.11,18.76,22.3,0.55,37.64,13.33,0.84,0.0,5.27,397.3,201508,2015,08,33.6352691658,-85.9064331055,283.46
22.83,0.13,16.7,19.76,0.55,36.46,9.37,0.86,0.01,0.0,382.91,201509,2015,09,33.6352691658,-85.9064331055,283.46
17.3,0.15,11.62,14.47,0.55,30.74,3.96,1.07,0.01,0.0,341.89,201510,2015,10,33.6352691658,-85.9064331055,283.46
13.21,0.13,10.63,11.92,0.75,26.6,-4.46,1.08,0.01,5.27,329.37,201511,2015,11,33.6352691658,-85.9064331055,283.46
12.52,0.14,10.58,11.55,0.8,24.33,-4.08,1.03,0.02,10.55,321.91,201512,2015,12,33.6352691658,-85.9064331055,283.46
16.98,0.14,12.55,14.76,0.72,38.08,-9.72,1.25,0.0,5.27,349.03,201513,2015,13,33.6352691658,-85.9064331055,283.46
