T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
15.65,2.58,10.94,13.3,0.34,23.86,4.55,7.02,0.09,0.0,324.2,201201,2012,01,29.897857018,-81.31217173,4.78
17.19,2.4,13.48,15.33,0.37,24.87,3.73,6.58,0.02,0.0,361.66,201202,2012,02,29.897857018,-81.31217173,4.78
20.65,2.38,16.39,18.52,0.38,27.57,11.39,7.2,0.07,0.0,367.82,201203,2012,03,29.897857018,-81.31217173,4.78
21.89,2.5,16.19,19.04,0.31,29.26,13.57,5.99,0.18,0.0,368.62,201204,2012,04,29.897857018,-81.31217173,4.78
24.53,2.51,20.3,22.41,0.38,32.06,20.41,4.47,0.29,5.27,397.95,201205,2012,05,29.897857018,-81.31217173,4.78
25.65,2.78,22.19,23.92,0.59,31.29,21.1,6.2,0.1,10.55,408.62,201206,2012,06,29.897857018,-81.31217173,4.78
27.3,1.98,24.25,25.77,0.64,32.28,24.37,3.53,0.14,0.0,415.44,201207,2012,07,29.897857018,-81.31217173,4.78
26.51,2.03,24.11,25.31,0.66,31.65,22.28,4.59,0.05,5.27,419.83,201208,2012,08,29.897857018,-81.31217173,4.78
26.21,2.38,22.55,24.38,0.64,30.87,21.42,4.24,0.29,5.27,406.49,201209,2012,09,29.897857018,-81.31217173,4.78
23.1,3.02,19.0,21.05,0.59,29.37,10.28,6.67,0.21,5.27,377.96,201210,2012,10,29.897857018,-81.31217173,4.78
17.4,2.86,13.05,15.23,0.42,24.7,9.95,5.7,0.28,0.0,343.57,201211,2012,11,29.897857018,-81.31217173,4.78
17.09,2.46,13.63,15.37,0.4,24.51,6.22,6.65,0.06,0.0,348.48,201212,2012,12,29.897857018,-81.31217173,4.78
21.95,2.48,18.02,19.99,0.48,32.28,3.73,7.2,0.02,5.27,378.44,201213,2012,13,29.897857018,-81.31217173,4.78
17.62,2.53,14.26,15.94,0.38,24.44,8.82,6.84,0.52,0.0,355.18,201301,2013,01,29.897857018,-81.31217173,4.78
16.53,2.56,11.05,13.79,0.36,25.29,5.76,6.03,0.09,0.0,344.49,201302,2013,02,29.897857018,-81.31217173,4.78
15.12,2.97,8.84,11.98,0.35,23.91,6.46,6.2,0.27,0.0,318.41,201303,2013,03,29.897857018,-81.31217173,4.78
20.86,2.34,17.05,18.95,0.35,28.02,14.54,5.82,0.2,0.0,380.12,201304,2013,04,29.897857018,-81.31217173,4.78
22.72,2.6,18.31,20.51,0.49,28.46,14.48,7.45,0.29,5.27,378.69,201305,2013,05,29.897857018,-81.31217173,4.78
26.51,2.24,23.26,24.88,0.48,31.69,22.49,6.91,0.13,5.27,416.92,201306,2013,06,29.897857018,-81.31217173,4.78
26.35,2.09,23.93,25.14,0.57,30.94,23.6,4.07,0.09,5.27,416.65,201307,2013,07,29.897857018,-81.31217173,4.78
27.4,2.01,24.28,25.84,0.59,32.33,24.12,3.87,0.05,5.27,419.99,201308,2013,08,29.897857018,-81.31217173,4.78
26.48,2.45,22.76,24.62,0.57,32.16,22.51,4.59,0.06,5.27,413.37,201309,2013,09,29.897857018,-81.31217173,4.78
23.48,2.45,19.14,21.31,0.49,28.93,15.6,5.65,0.32,0.0,383.63,201310,2013,10,29.897857018,-81.31217173,4.78
19.95,3.16,16.16,18.06,0.38,27.55,7.86,7.28,0.01,0.0,372.7,201311,2013,11,29.897857018,-81.31217173,4.78
17.98,2.31,14.69,16.33,0.38,25.91,9.33,4.9,0.35,0.0,354.29,201312,2013,12,29.897857018,-81.31217173,4.78
21.77,2.48,17.84,19.81,0.45,32.33,5.76,7.45,0.01,5.27,379.65,201313,2013,13,29.897857018,-81.31217173,4.78
12.95,3.11,9.55,11.26,0.48,22.44,0.83,6.41,0.2,5.27,326.24,201401,2014,01,29.897857018,-81.31217173,4.78
16.27,2.23,12.92,14.6,0.52,24.37,7.53,5.43,0.19,5.27,348.27,201402,2014,02,29.897857018,-81.31217173,4.78
16.26,2.53,12.69,14.48,0.52,24.43,7.5,6.62,0.14,5.27,344.91,201403,2014,03,29.897857018,-81.31217173,4.78
20.51,2.14,17.17,18.84,0.51,28.41,12.68,5.23,0.2,5.27,371.88,201404,2014,04,29.897857018,-81.31217173,4.78
