T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-1.13,4.09,-7.42,-4.28,0.52,14.84,-17.42,10.65,0.28,0.0,250.27,201201,2012,01,43.895580138,-102.0272131,754.57
-1.23,3.64,-7.24,-4.24,0.52,12.22,-18.92,13.16,0.37,0.0,252.56,201202,2012,02,43.895580138,-102.0272131,754.57
9.83,4.08,-1.41,4.21,0.48,28.31,-4.43,12.31,0.36,0.0,282.2,201203,2012,03,43.895580138,-102.0272131,754.57
12.29,4.27,1.23,6.76,0.48,32.86,-1.23,11.63,0.27,0.0,311.81,201204,2012,04,43.895580138,-102.0272131,754.57
16.4,3.43,4.25,10.32,0.51,36.91,3.04,11.26,0.08,0.0,324.67,201205,2012,05,43.895580138,-102.0272131,754.57
23.98,3.66,10.64,17.3,0.48,42.55,9.73,8.05,0.5,0.0,367.1,201206,2012,06,43.895580138,-102.0272131,754.57
29.39,3.05,12.35,20.87,0.35,44.13,16.23,8.45,0.18,0.0,398.5,201207,2012,07,43.895580138,-102.0272131,754.57
25.33,3.09,8.0,16.66,0.34,43.66,10.82,8.66,0.29,0.0,366.79,201208,2012,08,43.895580138,-102.0272131,754.57
20.26,3.37,1.33,10.79,0.27,40.37,5.63,9.07,0.02,0.0,327.3,201209,2012,09,43.895580138,-102.0272131,754.57
9.16,3.83,-0.5,4.33,0.41,30.27,-6.14,14.25,0.39,0.0,295.64,201210,2012,10,43.895580138,-102.0272131,754.57
3.73,3.22,-2.81,0.47,0.47,21.9,-8.46,9.56,0.18,0.0,273.27,201211,2012,11,43.895580138,-102.0272131,754.57
-1.92,2.95,-7.3,-4.6,0.47,19.8,-13.76,10.59,0.2,0.0,258.51,201212,2012,12,43.895580138,-102.0272131,754.57
12.22,3.55,0.95,6.58,0.44,44.13,-18.92,14.25,0.02,0.0,309.24,201213,2012,13,43.895580138,-102.0272131,754.57
-3.35,3.65,-8.68,-6.02,0.48,11.83,-17.67,10.45,0.2,0.0,251.4,201301,2013,01,43.895580138,-102.0272131,754.57
-0.77,3.97,-7.09,-3.93,0.48,14.98,-15.63,12.06,0.09,0.0,255.41,201302,2013,02,43.895580138,-102.0272131,754.57
1.69,4.1,-6.84,-2.58,0.46,22.62,-8.16,13.64,0.23,0.0,266.12,201303,2013,03,43.895580138,-102.0272131,754.57
4.65,3.73,-3.29,0.69,0.5,27.55,-12.44,9.37,0.14,0.0,286.84,201304,2013,04,43.895580138,-102.0272131,754.57
15.54,3.52,5.04,10.29,0.51,34.08,-1.15,9.04,0.05,5.27,328.75,201305,2013,05,43.895580138,-102.0272131,754.57
21.05,3.34,9.84,15.44,0.51,35.66,6.33,8.56,0.26,0.0,351.2,201306,2013,06,43.895580138,-102.0272131,754.57
25.46,2.97,12.85,19.15,0.45,41.26,10.94,7.73,0.51,0.0,385.15,201307,2013,07,43.895580138,-102.0272131,754.57
24.14,2.59,14.91,19.52,0.5,39.19,13.13,7.05,0.18,0.0,383.55,201308,2013,08,43.895580138,-102.0272131,754.57
21.15,3.39,9.25,15.2,0.41,40.37,4.75,8.23,0.06,0.0,355.01,201309,2013,09,43.895580138,-102.0272131,754.57
6.79,4.05,1.5,4.15,0.59,23.07,-4.3,13.37,0.33,5.27,299.18,201310,2013,10,43.895580138,-102.0272131,754.57
1.43,3.3,-3.87,-1.22,0.55,15.11,-10.55,11.37,0.37,0.0,261.16,201311,2013,11,43.895580138,-102.0272131,754.57
