T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-0.8,2.14,-10.5,-5.65,0.37,11.9,-13.01,9.71,0.07,0.0,235.88,201201,2012,01,38.946173788,-114.2579782,2067.94
-1.85,2.3,-8.75,-5.3,0.39,10.63,-11.63,9.38,0.1,0.0,238.9,201202,2012,02,38.946173788,-114.2579782,2067.94
3.17,3.63,-6.82,-1.83,0.41,18.86,-11.4,12.48,0.09,0.0,253.12,201203,2012,03,38.946173788,-114.2579782,2067.94
8.01,2.85,-5.87,1.08,0.38,26.53,-4.95,11.5,0.08,0.0,268.49,201204,2012,04,38.946173788,-114.2579782,2067.94
13.31,2.75,-6.4,3.45,0.34,28.67,-2.35,10.87,0.09,0.0,269.54,201205,2012,05,38.946173788,-114.2579782,2067.94
19.23,3.29,-7.22,6.01,0.21,32.97,0.03,9.35,0.27,0.0,273.94,201206,2012,06,38.946173788,-114.2579782,2067.94
21.9,2.2,3.69,12.8,0.29,36.39,8.59,6.08,0.06,0.0,336.48,201207,2012,07,38.946173788,-114.2579782,2067.94
22.31,1.72,6.92,14.62,0.33,33.12,12.07,6.43,0.13,0.0,354.52,201208,2012,08,38.946173788,-114.2579782,2067.94
17.38,1.7,0.26,8.82,0.35,29.13,3.58,6.64,0.07,0.0,306.02,201209,2012,09,38.946173788,-114.2579782,2067.94
9.69,1.95,-4.09,2.8,0.35,25.46,-5.84,10.29,0.09,0.0,268.8,201210,2012,10,38.946173788,-114.2579782,2067.94
3.67,2.16,-5.77,-1.05,0.37,18.15,-9.7,8.52,0.07,0.0,255.02,201211,2012,11,38.946173788,-114.2579782,2067.94
-3.89,2.55,-7.77,-5.83,0.38,10.59,-19.2,8.77,0.05,0.0,247.59,201212,2012,12,38.946173788,-114.2579782,2067.94
9.38,2.44,-4.33,2.52,0.34,36.39,-19.2,12.48,0.05,0.0,275.89,201213,2012,13,38.946173788,-114.2579782,2067.94
-5.97,2.0,-10.85,-8.41,0.41,10.01,-20.81,8.33,0.1,0.0,229.69,201301,2013,01,38.946173788,-114.2579782,2067.94
-2.67,2.39,-10.08,-6.37,0.42,11.37,-15.39,8.57,0.26,0.0,225.2,201302,2013,02,38.946173788,-114.2579782,2067.94
4.07,2.33,-6.69,-1.31,0.41,19.66,-8.27,9.2,0.1,0.0,256.96,201303,2013,03,38.946173788,-114.2579782,2067.94
6.13,2.85,-6.31,-0.09,0.41,24.41,-9.86,9.71,0.21,0.0,263.38,201304,2013,04,38.946173788,-114.2579782,2067.94
11.63,2.59,-3.88,3.87,0.38,27.95,-4.99,7.77,0.07,0.0,280.98,201305,2013,05,38.946173788,-114.2579782,2067.94
19.92,2.53,-2.7,8.61,0.31,36.41,3.85,8.38,0.07,0.0,298.3,201306,2013,06,38.946173788,-114.2579782,2067.94
23.86,2.11,5.12,14.49,0.24,35.21,12.8,5.8,0.02,0.0,360.17,201307,2013,07,38.946173788,-114.2579782,2067.94
21.27,2.29,1.76,11.51,0.22,32.43,10.73,7.88,0.03,0.0,326.39,201308,2013,08,38.946173788,-114.2579782,2067.94
14.32,2.23,3.55,8.94,0.38,28.06,-2.61,9.59,0.06,0.0,310.51,201309,2013,09,38.946173788,-114.2579782,2067.94
6.21,1.96,-5.56,0.32,0.38,21.44,-5.45,8.05,0.1,0.0,256.25,201310,2013,10,38.946173788,-114.2579782,2067.94
2.28,1.9,-6.56,-2.14,0.39,17.71,-6.94,7.16,0.16,0.0,250.36,201311,2013,11,38.946173788,-114.2579782,2067.94
-4.42,1.72,-10.65,-7.54,0.43,11.8,-21.55,7.26,0.08,0.0,230.42,201312,2013,12,38.946173788,-114.2579782,2067.94
8.11,2.24,-4.37,1.87,0.37,36.41,-21.55,9.71,0.02,0.0,274.38,201313,2013,13,38.946173788,-114.2579782,2067.94
-0.42,1.77,-9.41,-4.92,0.43,10.42,-11.74,6.73,0.12,0.0,228.74,201401,2014,01,38.946173788,-114.2579782,2067.94
0.32,2.49,-7.68,-3.68,0.45,14.88,-12.09,9.25,0.16,0.0,248.68,201402,2014,02,38.946173788,-114.2579782,2067.94
3.03,2.82,-7.57,-2.27,0.45,17.37,-6.92,10.27,0.15,0.0,247.89,201403,2014,03,38.946173788,-114.2579782,2067.94
6.89,2.8,-5.36,0.76,0.42,22.08,-5.54,12.13,0.09,0.0,269.82,201404,2014,04,38.946173788,-114.2579782,2067.94
12.54,2.74,-4.0,4.27,0.4,29.19,-2.88,9.61,0.12,0.0,283.89,201405,2014,05,38.946173788,-114.2579782,2067.94
18.68,2.27,-2.89,7.89,0.33,32.22,1.8,7.42,0.17,0.0,300.35,201406,2014,06,38.946173788,-114.2579782,2067.94
23.01,1.98,5.85,14.43,0.32,33.94,12.56,6.44,0.02,0.0,355.56,201407,2014,07,38.946173788,-114.2579782,2067.94
18.8,2.01,5.87,12.33,0.39,30.81,9.21,6.44,0.15,5.27,326.91,201408,2014,08,38.946173788,-114.2579782,2067.94
16.81,2.03,3.56,10.19,0.41,29.63,2.44,7.53,0.11,0.0,311.88,201409,2014,09,38.946173788,-114.2579782,2067.94
10.87,1.88,-2.43,4.23,0.41,23.12,-2.82,8.99,0.08,0.0,273.25,201410,2014,10,38.946173788,-114.2579782,2067.94
2.47,2.16,-6.68,-2.1,0.41,18.19,-9.67,9.43,0.09,0.0,246.29,201411,2014,11,38.946173788,-114.2579782,2067.94
