T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
0.69,0.85,-0.51,0.09,0.81,7.34,-8.88,1.8,0.16,10.55,280.91,201201,2012,01,47.803927548,-123.6663848,663.61
1.58,0.73,0.4,0.98,0.83,8.67,-9.2,1.55,0.02,5.27,284.23,201202,2012,02,47.803927548,-123.6663848,663.61
1.05,0.78,-0.2,0.43,0.84,9.45,-6.74,1.95,0.12,10.55,287.66,201203,2012,03,47.803927548,-123.6663848,663.61
5.07,0.54,2.79,3.93,0.82,17.39,-1.77,1.28,0.02,5.27,302.98,201204,2012,04,47.803927548,-123.6663848,663.61
7.79,0.52,3.83,5.81,0.77,25.0,0.54,1.32,0.0,0.0,304.89,201205,2012,05,47.803927548,-123.6663848,663.61
9.23,0.45,6.9,8.07,0.73,16.86,2.33,1.09,0.02,5.27,329.85,201206,2012,06,47.803927548,-123.6663848,663.61
13.94,0.41,10.37,12.15,0.67,25.05,5.47,1.14,0.05,0.0,342.71,201207,2012,07,47.803927548,-123.6663848,663.61
14.89,0.41,10.4,12.65,0.58,32.0,6.23,1.35,0.02,0.0,335.38,201208,2012,08,47.803927548,-123.6663848,663.61
12.87,0.45,7.67,10.27,0.52,27.19,3.12,1.34,0.02,0.0,310.19,201209,2012,09,47.803927548,-123.6663848,663.61
7.49,0.58,4.94,6.21,0.58,23.33,0.26,1.3,0.03,10.55,306.32,201210,2012,10,47.803927548,-123.6663848,663.61
4.09,0.65,3.12,3.61,0.71,12.29,-2.87,1.41,0.06,10.55,299.5,201211,2012,11,47.803927548,-123.6663848,663.61
1.61,0.77,0.94,1.27,0.8,6.43,-4.5,1.71,0.01,10.55,291.03,201212,2012,12,47.803927548,-123.6663848,663.61
6.71,0.59,4.23,5.47,0.72,32.0,-9.2,1.95,0.0,5.27,306.38,201213,2012,13,47.803927548,-123.6663848,663.61
1.39,0.78,-1.57,-0.1,0.8,8.37,-7.83,1.59,0.03,5.27,275.55,201301,2013,01,47.803927548,-123.6663848,663.61
1.81,0.72,1.08,1.44,0.81,6.83,-2.98,1.62,0.02,5.27,292.98,201302,2013,02,47.803927548,-123.6663848,663.61
3.19,0.65,1.45,2.32,0.84,16.1,-2.87,1.79,0.03,5.27,291.86,201303,2013,03,47.803927548,-123.6663848,663.61
5.05,0.64,2.4,3.73,0.81,16.16,-1.15,1.43,0.05,5.27,302.51,201304,2013,04,47.803927548,-123.6663848,663.61
9.63,0.41,5.82,7.73,0.75,23.23,0.32,1.18,0.02,5.27,319.15,201305,2013,05,47.803927548,-123.6663848,663.61
11.59,0.4,8.6,10.1,0.72,25.92,4.73,1.13,0.02,0.0,334.05,201306,2013,06,47.803927548,-123.6663848,663.61
14.88,0.48,10.22,12.55,0.62,27.4,5.93,1.27,0.02,0.0,330.41,201307,2013,07,47.803927548,-123.6663848,663.61
14.34,0.38,11.26,12.8,0.57,25.01,7.19,0.97,0.03,0.0,343.62,201308,2013,08,47.803927548,-123.6663848,663.61
12.69,0.45,9.99,11.34,0.58,30.72,5.19,1.72,0.02,5.27,338.14,201309,2013,09,47.803927548,-123.6663848,663.61
8.14,0.55,4.32,6.23,0.62,19.34,0.71,1.3,0.01,0.0,302.42,201310,2013,10,47.803927548,-123.6663848,663.61
3.79,0.67,1.96,2.87,0.67,10.29,-5.01,1.75,0.09,5.27,289.12,201311,2013,11,47.803927548,-123.6663848,663.61
0.21,0.7,-1.16,-0.47,0.7,6.64,-11.06,1.37,0.04,5.27,272.59,201312,2013,12,47.803927548,-123.6663848,663.61
7.26,0.57,4.55,5.9,0.71,30.72,-11.06,1.79,0.01,5.27,307.73,201313,2013,13,47.803927548,-123.6663848,663.61
3.26,0.8,1.03,2.15,0.77,11.02,-3.53,1.91,0.03,5.27,284.27,201401,2014,01,47.803927548,-123.6663848,663.61
-0.18,0.86,-1.87,-1.02,0.8,5.33,-11.77,1.9,0.05,10.55,279.21,201402,2014,02,47.803927548,-123.6663848,663.61
3.4,0.62,1.94,2.67,0.84,11.2,-2.36,1.41,0.08,10.55,295.45,201403,2014,03,47.803927548,-123.6663848,663.61
5.26,0.57,3.07,4.17,0.8,19.22,0.2,1.27,0.02,5.27,300.84,201404,2014,04,47.803927548,-123.6663848,663.61
9.99,0.48,6.77,8.38,0.77,23.08,2.55,1.22,0.07,5.27,318.98,201405,2014,05,47.803927548,-123.6663848,663.61
11.36,0.45,8.15,9.76,0.68,19.32,4.98,1.13,0.03,0.0,332.12,201406,2014,06,47.803927548,-123.6663848,663.61
15.22,0.43,10.83,13.03,0.6,26.64,7.18,1.12,0.04,0.0,336.84,201407,2014,07,47.803927548,-123.6663848,663.61
15.92,0.41,11.16,13.55,0.53,30.62,7.28,1.21,0.02,0.0,341.24,201408,2014,08,47.803927548,-123.6663848,663.61
12.92,0.5,8.74,10.83,0.51,27.96,4.17,1.3,0.02,0.0,323.83,201409,2014,09,47.803927548,-123.6663848,663.61
9.87,0.52,8.33,9.11,0.59,20.61,3.73,1.59,0.02,10.55,326.22,201410,2014,10,47.803927548,-123.6663848,663.61
3.81,0.84,0.89,2.35,0.71,11.61,-8.96,1.81,0.08,10.55,281.6,201411,2014,11,47.803927548,-123.6663848,663.61
2.8,0.77,1.57,2.19,0.8,11.35,-7.71,1.81,0.13,10.55,286.55,201412,2014,12,47.803927548,-123.6663848,663.61
7.87,0.6,5.11,6.48,0.7,30.62,-11.77,1.91,0.02,5.27,309.16,201413,2014,13,47.803927548,-123.6663848,663.61
4.19,0.7,2.52,3.36,0.82,10.98,-3.03,1.69,0.09,5.27,288.16,201501,2015,01,47.803927548,-123.6663848,663.61
4.82,0.61,3.24,4.03,0.83,10.16,-1.35,1.33,0.06,5.27,294.47,201502,2015,02,47.803927548,-123.6663848,663.61
5.49,0.59,3.13,4.31,0.8,14.49,-2.49,1.41,0.09,5.27,293.86,201503,2015,03,47.803927548,-123.6663848,663.61
5.39,0.6,2.5,3.94,0.79,17.96,-0.53,1.28,0.04,0.0,293.95,201504,2015,04,47.803927548,-123.6663848,663.61
10.88,0.43,7.15,9.02,0.72,21.94,1.84,1.21,0.01,0.0,323.95,201505,2015,05,47.803927548,-123.6663848,663.61
14.08,0.48,9.12,11.6,0.62,24.48,4.37,1.36,0.04,0.0,323.07,201506,2015,06,47.803927548,-123.6663848,663.61
16.04,0.41,10.98,13.51,0.54,31.78,8.37,1.09,0.01,0.0,338.92,201507,2015,07,47.803927548,-123.6663848,663.61
14.8,0.45,10.51,12.65,0.48,28.15,7.4,1.55,0.02,0.0,336.52,201508,2015,08,47.803927548,-123.6663848,663.61
10.8,0.47,8.09,9.45,0.52,26.78,2.72,1.23,0.03,5.27,318.5,201509,2015,09,47.803927548,-123.6663848,663.61
9.85,0.48,7.78,8.82,0.54,23.44,3.82,1.37,0.03,5.27,322.62,201510,2015,10,47.803927548,-123.6663848,663.61
3.02,0.82,1.07,2.05,0.68,10.63,-4.6,2.0,0.04,10.55,280.11,201511,2015,11,47.803927548,-123.6663848,663.61
1.39,0.88,0.69,1.05,0.8,10.35,-9.31,1.92,0.04,10.55,289.48,201512,2015,12,47.803927548,-123.6663848,663.61
8.43,0.58,5.59,7.01,0.68,31.78,-9.31,2.0,0.01,5.27,308.8,201513,2015,13,47.803927548,-123.6663848,663.61
1.57,0.81,0.87,1.22,0.83,9.37,-9.94,1.85,0.16,10.55,284.7,201601,2016,01,47.803927548,-123.6663848,663.61
4.1,0.7,2.96,3.53,0.85,12.9,-2.17,1.73,0.07,5.27,296.77,201602,2016,02,47.803927548,-123.6663848,663.61
4.14,0.71,2.48,3.31,0.87,17.39,-2.29,1.88,0.05,10.55,297.03,201603,2016,03,47.803927548,-123.6663848,663.61
8.34,0.57,4.76,6.55,0.8,23.44,0.84,1.3,0.05,0.0,307.8,201604,2016,04,47.803927548,-123.6663848,663.61
9.99,0.54,6.15,8.07,0.72,21.95,2.79,1.23,0.07,0.0,317.63,201605,2016,05,47.803927548,-123.6663848,663.61
11.81,0.47,8.19,10.0,0.67,28.08,4.09,1.22,0.02,0.0,327.03,201606,2016,06,47.803927548,-123.6663848,663.61
13.48,0.38,10.62,12.05,0.62,24.38,7.62,1.13,0.02,0.0,343.31,201607,2016,07,47.803927548,-123.6663848,663.61
15.05,0.42,10.53,12.79,0.55,33.28,7.85,1.2,0.03,0.0,331.8,201608,2016,08,47.803927548,-123.6663848,663.61
10.87,0.43,7.86,9.37,0.54,22.0,3.27,1.12,0.04,0.0,317.79,201609,2016,09,47.803927548,-123.6663848,663.61
7.32,0.6,6.32,6.82,0.67,15.45,-0.27,1.77,0.05,15.82,317.62,201610,2016,10,47.803927548,-123.6663848,663.61
5.63,0.69,4.85,5.24,0.79,13.92,-1.13,1.45,0.09,10.55,309.15,201611,2016,11,47.803927548,-123.6663848,663.61
-1.63,0.92,-2.68,-2.16,0.81,4.56,-12.77,1.91,0.19,5.27,273.05,201612,2016,12,47.803927548,-123.6663848,663.61
7.55,0.6,5.24,6.4,0.73,33.28,-12.77,1.91,0.02,5.27,310.33,201613,2016,13,47.803927548,-123.6663848,663.61
-1.38,0.86,-3.06,-2.22,0.8,4.73,-12.81,1.94,0.09,5.27,263.45,201701,2017,01,47.803927548,-123.6663848,663.61
0.06,0.74,-1.17,-0.56,0.84,5.37,-7.66,1.77,0.05,10.55,281.27,201702,2017,02,47.803927548,-123.6663848,663.61
2.04,0.74,1.26,1.65,0.87,7.39,-4.22,1.36,0.08,10.55,298.55,201703,2017,03,47.803927548,-123.6663848,663.61
4.56,0.61,2.85,3.71,0.86,12.13,-1.1,1.62,0.05,5.27,304.0,201704,2017,04,47.803927548,-123.6663848,663.61
9.76,0.45,6.11,7.94,0.8,23.59,1.38,1.38,0.01,0.0,316.12,201705,2017,05,47.803927548,-123.6663848,663.61
11.83,0.45,8.01,9.92,0.73,30.8,4.4,1.24,0.01,0.0,327.54,201706,2017,06,47.803927548,-123.6663848,663.61
13.65,0.48,10.06,11.86,0.63,23.57,7.14,1.1,0.02,0.0,323.41,201707,2017,07,47.803927548,-123.6663848,663.61
16.54,0.43,11.28,13.91,0.55,33.9,7.4,1.14,0.02,0.0,336.12,201708,2017,08,47.803927548,-123.6663848,663.61
13.04,0.47,9.32,11.18,0.5,29.8,4.83,1.29,0.03,0.0,328.55,201709,2017,09,47.803927548,-123.6663848,663.61
7.3,0.65,4.7,6.0,0.55,17.42,0.35,1.49,0.04,5.27,295.15,201710,2017,10,47.803927548,-123.6663848,663.61
3.21,0.82,2.53,2.87,0.69,12.9,-6.97,1.77,0.23,15.82,304.02,201711,2017,11,47.803927548,-123.6663848,663.61
1.32,0.79,-0.77,0.27,0.77,9.68,-10.58,1.84,0.04,5.27,274.14,201712,2017,12,47.803927548,-123.6663848,663.61
6.87,0.62,4.29,5.58,0.72,33.9,-12.81,1.94,0.01,5.27,304.42,201713,2017,13,47.803927548,-123.6663848,663.61
2.94,0.81,2.05,2.5,0.84,9.53,-3.15,1.9,0.2,10.55,297.17,201801,2018,01,47.803927548,-123.6663848,663.61
0.35,0.79,-1.14,-0.39,0.84,7.37,-10.92,1.73,0.03,5.27,281.38,201802,2018,02,47.803927548,-123.6663848,663.61
2.14,0.66,0.59,1.37,0.81,10.58,-3.93,1.41,0.06,5.27,283.84,201803,2018,03,47.803927548,-123.6663848,663.61
5.3,0.64,2.85,4.07,0.83,22.61,-1.13,1.31,0.06,5.27,303.61,201804,2018,04,47.803927548,-123.6663848,663.61
11.28,0.46,7.23,9.26,0.74,23.62,4.01,1.22,0.02,0.0,324.22,201805,2018,05,47.803927548,-123.6663848,663.61
11.19,0.45,7.83,9.51,0.68,23.63,3.57,1.06,0.02,0.0,332.06,201806,2018,06,47.803927548,-123.6663848,663.61
16.19,0.41,10.66,13.43,0.59,31.85,6.67,1.01,0.02,0.0,333.73,201807,2018,07,47.803927548,-123.6663848,663.61
15.78,0.45,10.48,13.13,0.5,33.59,6.76,1.23,0.03,0.0,341.71,201808,2018,08,47.803927548,-123.6663848,663.61
10.86,0.43,8.32,9.58,0.51,21.83,4.79,1.03,0.02,5.27,320.02,201809,2018,09,47.803927548,-123.6663848,663.61
8.19,0.56,5.38,6.79,0.54,22.16,-0.19,1.42,0.01,5.27,302.91,201810,2018,10,47.803927548,-123.6663848,663.61
5.05,0.67,3.73,4.39,0.64,11.2,-1.31,1.52,0.02,10.55,295.0,201811,2018,11,47.803927548,-123.6663848,663.61
