T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-10.33,0.45,-11.26,-10.8,0.75,1.58,-25.87,1.12,0.04,0.0,236.61,201201,2012,01,45.95675659188,-68.7122879028,296.72
-9.45,0.61,-9.95,-9.7,0.76,0.43,-26.13,1.72,0.04,0.0,234.29,201202,2012,02,45.95675659188,-68.7122879028,296.72
-0.83,0.68,-2.63,-1.73,0.78,20.87,-18.78,1.54,0.04,0.0,269.32,201203,2012,03,45.95675659188,-68.7122879028,296.72
4.01,0.38,1.09,2.55,0.77,18.81,-5.12,0.9,0.04,5.27,287.55,201204,2012,04,45.95675659188,-68.7122879028,296.72
11.3,0.19,8.15,9.73,0.77,25.52,-0.78,1.02,0.03,5.27,330.82,201205,2012,05,45.95675659188,-68.7122879028,296.72
15.15,0.15,12.18,13.67,0.74,26.71,5.9,0.74,0.03,5.27,345.97,201206,2012,06,45.95675659188,-68.7122879028,296.72
19.09,0.16,15.42,17.26,0.7,28.48,9.22,0.78,0.02,0.0,361.48,201207,2012,07,45.95675659188,-68.7122879028,296.72
18.8,0.16,15.71,17.26,0.66,27.48,10.01,1.01,0.02,5.27,363.91,201208,2012,08,45.95675659188,-68.7122879028,296.72
12.95,0.19,9.94,11.44,0.65,24.31,2.08,0.96,0.03,5.27,324.58,201209,2012,09,45.95675659188,-68.7122879028,296.72
8.13,0.18,5.65,6.89,0.68,19.66,-2.97,0.95,0.01,5.27,310.91,201210,2012,10,45.95675659188,-68.7122879028,296.72
-0.66,0.17,-3.04,-1.85,0.7,13.57,-13.45,0.89,0.01,0.0,259.34,201211,2012,11,45.95675659188,-68.7122879028,296.72
-6.74,0.23,-7.71,-7.23,0.71,6.43,-19.49,0.85,0.02,5.27,249.27,201212,2012,12,45.95675659188,-68.7122879028,296.72
