T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
2.23,3.09,-7.62,-2.7,0.34,17.93,-8.09,14.41,0.16,0.0,246.3,201201,2012,01,38.564141898,-102.5169542,1233.62
1.57,3.66,-7.06,-2.74,0.35,20.21,-9.57,12.1,0.23,0.0,257.3,201202,2012,02,38.564141898,-102.5169542,1233.62
10.91,3.59,-4.18,3.37,0.31,29.04,-5.1,10.38,0.06,0.0,277.73,201203,2012,03,38.564141898,-102.5169542,1233.62
14.18,3.78,1.77,7.98,0.36,34.64,1.5,12.5,0.16,0.0,309.34,201204,2012,04,38.564141898,-102.5169542,1233.62
19.57,3.47,2.33,10.95,0.27,36.82,5.82,10.88,0.11,0.0,322.37,201205,2012,05,38.564141898,-102.5169542,1233.62
26.98,4.1,7.19,17.08,0.24,43.86,11.23,9.0,0.06,0.0,360.91,201206,2012,06,38.564141898,-102.5169542,1233.62
29.48,3.45,10.88,20.18,0.21,41.13,16.0,7.51,0.33,0.0,386.1,201207,2012,07,38.564141898,-102.5169542,1233.62
25.65,3.12,9.38,17.51,0.27,40.2,11.62,6.93,0.18,0.0,365.61,201208,2012,08,38.564141898,-102.5169542,1233.62
20.49,2.82,4.6,12.55,0.22,37.45,7.23,9.18,0.06,0.0,338.06,201209,2012,09,38.564141898,-102.5169542,1233.62
11.4,2.94,-0.73,5.33,0.32,31.21,-3.63,10.46,0.17,0.0,287.12,201210,2012,10,38.564141898,-102.5169542,1233.62
7.8,2.62,-4.51,1.65,0.26,24.01,-5.24,10.59,0.05,0.0,263.3,201211,2012,11,38.564141898,-102.5169542,1233.62
1.23,3.02,-8.34,-3.56,0.24,20.99,-12.08,12.34,0.1,0.0,260.81,201212,2012,12,38.564141898,-102.5169542,1233.62
14.33,3.3,0.33,7.33,0.28,43.86,-12.08,14.41,0.05,0.0,306.39,201213,2012,13,38.564141898,-102.5169542,1233.62
0.15,2.62,-8.66,-4.25,0.3,18.9,-11.37,13.02,0.05,0.0,249.34,201301,2013,01,38.564141898,-102.5169542,1233.62
1.48,3.62,-8.33,-3.42,0.25,18.25,-8.4,10.41,0.12,0.0,257.28,201302,2013,02,38.564141898,-102.5169542,1233.62
5.76,3.12,-5.67,0.05,0.29,26.98,-11.02,11.01,0.12,0.0,269.27,201303,2013,03,38.564141898,-102.5169542,1233.62
8.78,3.67,-4.66,2.06,0.25,29.41,-8.64,11.54,0.38,0.0,291.58,201304,2013,04,38.564141898,-102.5169542,1233.62
17.82,3.36,2.05,9.93,0.28,36.1,-1.75,9.18,0.23,0.0,327.88,201305,2013,05,38.564141898,-102.5169542,1233.62
25.62,3.31,7.55,16.58,0.25,42.58,8.25,8.36,0.12,0.0,357.82,201306,2013,06,38.564141898,-102.5169542,1233.62
26.06,3.11,12.57,19.32,0.31,39.96,13.43,7.53,0.32,0.0,384.2,201307,2013,07,38.564141898,-102.5169542,1233.62
25.48,2.9,14.21,19.85,0.38,38.09,13.4,6.76,0.09,5.27,375.45,201308,2013,08,38.564141898,-102.5169542,1233.62
21.73,3.59,9.9,15.81,0.38,38.15,6.05,10.4,0.4,0.0,352.84,201309,2013,09,38.564141898,-102.5169542,1233.62
11.02,3.34,0.92,5.97,0.36,30.42,-1.46,9.38,0.09,0.0,288.64,201310,2013,10,38.564141898,-102.5169542,1233.62
4.73,2.97,-4.03,0.34,0.34,24.41,-7.4,8.63,0.14,0.0,261.46,201311,2013,11,38.564141898,-102.5169542,1233.62
-0.98,2.61,-9.28,-5.13,0.34,18.29,-14.84,7.74,0.22,0.0,246.09,201312,2013,12,38.564141898,-102.5169542,1233.62
12.36,3.18,0.6,6.48,0.31,42.58,-14.84,13.02,0.05,0.0,305.43,201313,2013,13,38.564141898,-102.5169542,1233.62
-0.0,3.32,-8.96,-4.49,0.33,18.26,-15.51,9.23,0.12,0.0,251.7,201401,2014,01,38.564141898,-102.5169542,1233.62
-0.73,3.16,-8.44,-4.58,0.34,19.87,-18.15,13.38,0.03,0.0,260.16,201402,2014,02,38.564141898,-102.5169542,1233.62
