T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-0.89,2.47,-6.06,-3.47,0.55,9.97,-10.43,6.92,0.04,5.27,254.57,201201,2012,01,42.790741148,-114.9443074,1160.33
0.03,2.82,-4.62,-2.3,0.64,10.9,-6.58,10.52,0.31,0.0,263.62,201202,2012,02,42.790741148,-114.9443074,1160.33
5.01,2.57,-0.77,2.12,0.66,23.27,-8.1,9.52,0.25,0.0,281.99,201203,2012,03,42.790741148,-114.9443074,1160.33
10.19,2.95,0.79,5.48,0.61,31.01,-3.94,8.3,0.2,0.0,291.3,201204,2012,04,42.790741148,-114.9443074,1160.33
13.86,3.05,0.74,7.3,0.5,33.09,-1.48,8.09,0.12,0.0,295.56,201205,2012,05,42.790741148,-114.9443074,1160.33
19.27,3.06,2.38,10.83,0.41,35.62,2.91,11.4,0.1,0.0,306.7,201206,2012,06,42.790741148,-114.9443074,1160.33
27.5,2.62,5.38,16.44,0.25,40.56,12.37,7.38,0.1,0.0,365.52,201207,2012,07,42.790741148,-114.9443074,1160.33
26.26,2.31,1.58,13.92,0.16,39.65,13.13,6.27,0.09,0.0,353.27,201208,2012,08,42.790741148,-114.9443074,1160.33
20.55,2.23,-2.12,9.22,0.15,34.23,7.26,6.57,0.16,0.0,312.34,201209,2012,09,42.790741148,-114.9443074,1160.33
10.73,2.24,-3.64,3.55,0.27,27.18,-3.6,10.54,0.1,0.0,278.15,201210,2012,10,42.790741148,-114.9443074,1160.33
5.12,2.28,-1.49,1.81,0.42,20.44,-5.13,7.65,0.13,0.0,282.09,201211,2012,11,42.790741148,-114.9443074,1160.33
-1.38,2.82,-5.07,-3.23,0.56,12.96,-12.98,8.53,0.18,0.0,267.98,201212,2012,12,42.790741148,-114.9443074,1160.33
11.39,2.62,-1.06,5.16,0.43,40.56,-12.98,11.4,0.04,0.0,296.24,201213,2012,13,42.790741148,-114.9443074,1160.33
-6.05,2.77,-8.47,-7.26,0.58,6.62,-18.2,9.43,0.03,0.0,252.41,201301,2013,01,42.790741148,-114.9443074,1160.33
-0.37,2.48,-4.99,-2.68,0.6,9.08,-7.67,8.57,0.16,0.0,260.04,201302,2013,02,42.790741148,-114.9443074,1160.33
4.72,2.8,-3.07,0.82,0.59,21.76,-6.92,8.63,0.01,0.0,272.04,201303,2013,03,42.790741148,-114.9443074,1160.33
8.3,2.84,-1.7,3.3,0.52,24.87,-3.94,9.4,0.11,0.0,280.48,201304,2013,04,42.790741148,-114.9443074,1160.33
15.23,3.0,1.06,8.15,0.43,32.9,-3.09,7.71,0.11,0.0,304.86,201305,2013,05,42.790741148,-114.9443074,1160.33
21.28,2.62,2.52,11.9,0.31,40.62,5.28,10.06,0.13,0.0,325.6,201306,2013,06,42.790741148,-114.9443074,1160.33
28.45,2.52,1.89,15.17,0.16,42.13,15.78,6.39,0.15,0.0,361.61,201307,2013,07,42.790741148,-114.9443074,1160.33
26.61,2.24,1.8,14.21,0.12,38.25,14.48,5.91,0.16,0.0,351.56,201308,2013,08,42.790741148,-114.9443074,1160.33
18.42,2.82,5.62,12.01,0.34,36.52,0.6,7.88,0.27,0.0,338.36,201309,2013,09,42.790741148,-114.9443074,1160.33
9.1,2.3,-2.61,3.24,0.38,22.49,-0.66,8.45,0.04,0.0,274.87,201310,2013,10,42.790741148,-114.9443074,1160.33
3.35,2.16,-4.04,-0.35,0.41,18.65,-5.29,8.88,0.18,0.0,266.56,201311,2013,11,42.790741148,-114.9443074,1160.33
-3.24,2.45,-8.15,-5.7,0.43,9.08,-15.6,6.95,0.06,0.0,258.28,201312,2013,12,42.790741148,-114.9443074,1160.33
10.55,2.59,-1.67,4.44,0.41,42.13,-18.2,10.06,0.01,0.0,295.77,201313,2013,13,42.790741148,-114.9443074,1160.33
-0.87,2.47,-6.37,-3.62,0.45,8.91,-10.35,8.91,0.11,0.0,252.64,201401,2014,01,42.790741148,-114.9443074,1160.33
0.33,2.75,-3.67,-1.67,0.6,13.05,-13.65,8.54,0.11,5.27,273.55,201402,2014,02,42.790741148,-114.9443074,1160.33
5.3,2.68,-1.59,1.86,0.67,20.7,-4.8,12.06,0.05,0.0,269.81,201403,2014,03,42.790741148,-114.9443074,1160.33
8.23,2.82,-0.68,3.77,0.62,23.96,-2.86,8.56,0.2,0.0,279.34,201404,2014,04,42.790741148,-114.9443074,1160.33
15.24,2.59,2.41,8.83,0.51,30.4,1.47,7.95,0.12,0.0,304.95,201405,2014,05,42.790741148,-114.9443074,1160.33
19.06,3.07,3.05,11.05,0.4,33.28,4.35,7.04,0.29,0.0,317.2,201406,2014,06,42.790741148,-114.9443074,1160.33
27.39,2.71,4.76,16.07,0.21,41.59,11.59,8.67,0.16,0.0,359.78,201407,2014,07,42.790741148,-114.9443074,1160.33
22.87,1.87,9.08,15.98,0.4,37.97,10.29,6.29,0.09,0.0,361.61,201408,2014,08,42.790741148,-114.9443074,1160.33
18.82,2.28,3.53,11.18,0.38,33.88,4.81,7.35,0.15,0.0,324.02,201409,2014,09,42.790741148,-114.9443074,1160.33
