T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
5.37,1.39,1.69,3.52,0.79,19.14,-6.17,3.62,0.11,0.0,276.16,201201,2012,01,37.228244358,-76.61998123,23.32
6.37,1.44,2.61,4.49,0.8,22.73,-5.34,3.9,0.16,0.0,284.05,201202,2012,02,37.228244358,-76.61998123,23.32
13.65,1.29,9.96,11.8,0.8,27.37,-3.87,3.64,0.15,5.27,319.11,201203,2012,03,37.228244358,-76.61998123,23.32
14.48,1.3,8.15,11.32,0.7,28.95,2.7,3.4,0.1,0.0,321.36,201204,2012,04,37.228244358,-76.61998123,23.32
21.13,1.07,16.24,18.69,0.66,32.26,8.52,2.45,0.07,5.27,370.12,201205,2012,05,37.228244358,-76.61998123,23.32
23.64,1.0,16.18,19.9,0.62,38.28,12.52,2.3,0.03,5.27,378.87,201206,2012,06,37.228244358,-76.61998123,23.32
28.46,0.96,21.03,24.75,0.59,40.95,20.19,2.18,0.05,5.27,419.58,201207,2012,07,37.228244358,-76.61998123,23.32
25.44,0.95,20.85,23.14,0.66,34.58,18.97,2.5,0.03,5.27,405.17,201208,2012,08,37.228244358,-76.61998123,23.32
21.07,0.93,16.33,18.69,0.7,31.6,8.98,3.19,0.09,0.0,370.74,201209,2012,09,37.228244358,-76.61998123,23.32
15.6,1.16,11.71,13.65,0.68,29.07,3.26,3.59,0.08,5.27,340.38,201210,2012,10,37.228244358,-76.61998123,23.32
6.94,1.12,3.74,5.34,0.8,21.56,-4.74,2.54,0.08,0.0,286.35,201211,2012,11,37.228244358,-76.61998123,23.32
7.51,1.18,4.72,6.12,0.77,21.42,-4.5,4.29,0.09,0.0,295.98,201212,2012,12,37.228244358,-76.61998123,23.32
15.85,1.15,11.15,13.5,0.71,40.95,-6.17,4.29,0.03,5.27,339.29,201213,2012,13,37.228244358,-76.61998123,23.32
4.49,1.19,1.91,3.2,0.85,21.14,-8.83,4.8,0.11,5.27,284.27,201301,2013,01,37.228244358,-76.61998123,23.32
3.74,1.42,0.58,2.16,0.89,15.52,-6.24,3.91,0.2,5.27,276.41,201302,2013,02,37.228244358,-76.61998123,23.32
5.44,1.48,1.44,3.44,0.89,20.08,-4.6,4.71,0.2,5.27,282.49,201303,2013,03,37.228244358,-76.61998123,23.32
14.29,1.35,9.83,12.06,0.84,28.75,-0.85,3.1,0.08,0.0,321.52,201304,2013,04,37.228244358,-76.61998123,23.32
18.48,1.29,13.88,16.19,0.75,31.9,4.72,2.78,0.31,5.27,354.55,201305,2013,05,37.228244358,-76.61998123,23.32
23.94,1.27,20.01,21.98,0.72,32.66,13.48,3.67,0.24,5.27,388.62,201306,2013,06,37.228244358,-76.61998123,23.32
26.07,1.0,21.98,24.02,0.71,34.75,17.0,2.1,0.05,5.27,409.24,201307,2013,07,37.228244358,-76.61998123,23.32
24.03,0.91,19.58,21.81,0.67,33.03,13.35,1.99,0.02,5.27,399.3,201308,2013,08,37.228244358,-76.61998123,23.32
21.38,0.94,14.77,18.08,0.58,34.25,8.17,2.19,0.08,0.0,366.67,201309,2013,09,37.228244358,-76.61998123,23.32
