T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-1.99,1.45,-8.85,-5.42,0.48,9.64,-12.88,5.32,0.12,0.0,233.64,201201,2012,01,35.778985968,-106.3317124,2346.41
-2.07,1.72,-8.14,-5.11,0.49,9.44,-12.2,6.12,0.15,0.0,245.22,201202,2012,02,35.778985968,-106.3317124,2346.41
3.85,1.8,-8.44,-2.29,0.46,21.93,-15.08,6.18,0.06,0.0,253.8,201203,2012,03,35.778985968,-106.3317124,2346.41
8.68,1.69,-4.58,2.05,0.41,25.5,-5.56,5.29,0.1,0.0,286.72,201204,2012,04,35.778985968,-106.3317124,2346.41
13.37,1.64,-3.82,4.77,0.36,27.58,0.15,5.31,0.12,0.0,292.53,201205,2012,05,35.778985968,-106.3317124,2346.41
20.64,1.45,-1.36,9.64,0.27,34.88,5.76,3.66,0.08,0.0,323.28,201206,2012,06,35.778985968,-106.3317124,2346.41
20.99,1.0,8.75,14.87,0.36,33.22,11.37,2.66,0.09,0.0,368.04,201207,2012,07,35.778985968,-106.3317124,2346.41
19.99,1.03,7.27,13.63,0.37,32.82,8.11,2.55,0.07,0.0,357.45,201208,2012,08,35.778985968,-106.3317124,2346.41
15.48,1.1,2.31,8.9,0.36,30.31,1.54,2.9,0.12,0.0,326.3,201209,2012,09,35.778985968,-106.3317124,2346.41
8.77,1.43,-4.94,1.92,0.35,23.74,-6.4,4.13,0.17,0.0,270.33,201210,2012,10,35.778985968,-106.3317124,2346.41
3.44,1.31,-8.22,-2.39,0.34,20.17,-8.06,4.5,0.16,0.0,251.62,201211,2012,11,35.778985968,-106.3317124,2346.41
-3.41,1.53,-9.52,-6.47,0.36,14.48,-18.9,4.86,0.19,0.0,244.94,201212,2012,12,35.778985968,-106.3317124,2346.41
9.01,1.43,-3.27,2.87,0.38,34.88,-18.9,6.18,0.06,0.0,287.95,201213,2012,13,35.778985968,-106.3317124,2346.41
-4.81,1.44,-11.2,-8.0,0.38,12.4,-20.31,6.0,0.21,0.0,235.19,201301,2013,01,35.778985968,-106.3317124,2346.41
-3.33,1.71,-10.7,-7.02,0.38,11.13,-15.67,4.91,0.04,0.0,233.68,201302,2013,02,35.778985968,-106.3317124,2346.41
2.7,1.78,-8.49,-2.89,0.38,18.99,-10.29,5.11,0.03,0.0,259.09,201303,2013,03,35.778985968,-106.3317124,2346.41
6.86,1.91,-6.99,-0.07,0.36,23.59,-8.27,5.38,0.09,0.0,275.66,201304,2013,04,35.778985968,-106.3317124,2346.41
12.12,1.58,-4.97,3.58,0.32,27.02,-4.79,4.55,0.21,0.0,301.41,201305,2013,05,35.778985968,-106.3317124,2346.41
20.15,1.43,-2.07,9.04,0.22,36.78,2.49,3.8,0.06,0.0,335.23,201306,2013,06,35.778985968,-106.3317124,2346.41
19.6,1.01,9.68,14.64,0.38,32.4,8.26,2.95,0.09,5.27,367.91,201307,2013,07,35.778985968,-106.3317124,2346.41
19.12,0.96,8.81,13.97,0.41,30.73,7.94,2.24,0.13,0.0,356.19,201308,2013,08,35.778985968,-106.3317124,2346.41
14.77,1.2,6.66,10.72,0.52,29.65,-3.34,3.46,0.06,5.27,326.2,201309,2013,09,35.778985968,-106.3317124,2346.41
6.14,1.38,-3.27,1.43,0.5,23.93,-6.46,4.73,0.14,0.0,263.95,201310,2013,10,35.778985968,-106.3317124,2346.41
1.2,1.37,-4.85,-1.83,0.51,15.92,-10.54,4.39,0.43,0.0,254.98,201311,2013,11,35.778985968,-106.3317124,2346.41
-3.63,1.4,-9.28,-6.46,0.52,9.46,-17.2,5.34,0.26,0.0,234.32,201312,2013,12,35.778985968,-106.3317124,2346.41
7.63,1.43,-3.01,2.31,0.41,36.78,-20.31,6.0,0.03,0.0,287.3,201313,2013,13,35.778985968,-106.3317124,2346.41
-2.59,1.56,-9.92,-6.25,0.48,10.08,-16.34,5.28,0.05,0.0,229.21,201401,2014,01,35.778985968,-106.3317124,2346.41
0.03,1.95,-7.52,-3.75,0.46,15.17,-12.88,4.98,0.09,0.0,254.7,201402,2014,02,35.778985968,-106.3317124,2346.41
2.65,1.78,-7.37,-2.35,0.46,16.0,-6.73,5.55,0.12,0.0,256.41,201403,2014,03,35.778985968,-106.3317124,2346.41
6.3,1.88,-6.37,-0.04,0.41,21.68,-6.29,5.57,0.23,0.0,277.8,201404,2014,04,35.778985968,-106.3317124,2346.41
11.38,1.57,-3.08,4.15,0.38,28.06,-3.79,4.95,0.09,0.0,300.02,201405,2014,05,35.778985968,-106.3317124,2346.41
18.84,1.73,-1.14,8.85,0.34,32.55,5.33,5.3,0.09,0.0,321.09,201406,2014,06,35.778985968,-106.3317124,2346.41
20.04,1.02,9.54,14.79,0.4,34.24,10.16,2.43,0.08,5.27,365.4,201407,2014,07,35.778985968,-106.3317124,2346.41
17.8,1.05,7.91,12.86,0.45,29.93,5.92,3.57,0.12,0.0,349.3,201408,2014,08,35.778985968,-106.3317124,2346.41
16.16,1.13,6.65,11.4,0.39,29.72,1.14,4.07,0.05,0.0,335.38,201409,2014,09,35.778985968,-106.3317124,2346.41
9.73,1.19,-1.1,4.32,0.4,22.9,-2.64,4.48,0.19,0.0,290.38,201410,2014,10,35.778985968,-106.3317124,2346.41
1.4,1.51,-6.44,-2.52,0.41,17.29,-12.85,4.09,0.32,0.0,249.2,201411,2014,11,35.778985968,-106.3317124,2346.41
-2.15,1.4,-6.88,-4.52,0.44,11.85,-16.59,4.73,0.09,0.0,252.55,201412,2014,12,35.778985968,-106.3317124,2346.41
8.34,1.48,-2.1,3.12,0.42,34.24,-16.59,5.57,0.05,0.0,290.34,201413,2014,13,35.778985968,-106.3317124,2346.41
