T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-2.73,0.55,-4.37,-3.55,0.86,10.2,-18.34,1.27,0.09,0.0,255.45,201201,2012,01,41.796979378,-73.94205557,212.85
-0.85,0.61,-2.84,-1.84,0.84,11.3,-11.93,1.56,0.06,0.0,259.44,201202,2012,02,41.796979378,-73.94205557,212.85
5.85,0.45,3.0,4.42,0.81,23.66,-10.45,1.36,0.08,0.0,291.58,201203,2012,03,41.796979378,-73.94205557,212.85
7.76,0.15,3.04,5.4,0.73,27.8,-3.63,0.91,0.0,0.0,292.91,201204,2012,04,41.796979378,-73.94205557,212.85
16.48,0.06,12.76,14.62,0.73,29.4,3.35,0.91,0.0,5.27,353.09,201205,2012,05,41.796979378,-73.94205557,212.85
18.69,0.05,14.25,16.47,0.63,32.23,7.42,0.78,0.0,0.0,359.64,201206,2012,06,41.796979378,-73.94205557,212.85
23.94,0.03,16.76,20.36,0.43,35.65,13.48,0.74,0.0,5.27,388.24,201207,2012,07,41.796979378,-73.94205557,212.85
22.28,0.09,15.6,18.94,0.45,34.51,9.87,0.9,0.0,5.27,375.31,201208,2012,08,41.796979378,-73.94205557,212.85
17.05,0.06,11.94,14.5,0.52,30.94,4.02,0.9,0.0,5.27,350.2,201209,2012,09,41.796979378,-73.94205557,212.85
11.42,0.05,8.82,10.12,0.65,26.35,-3.75,0.88,0.0,5.27,330.93,201210,2012,10,41.796979378,-73.94205557,212.85
1.99,0.12,-1.08,0.46,0.66,16.49,-5.74,1.06,0.0,0.0,269.04,201211,2012,11,41.796979378,-73.94205557,212.85
-0.2,0.27,-1.77,-0.99,0.7,13.33,-11.85,1.29,0.02,5.27,276.27,201212,2012,12,41.796979378,-73.94205557,212.85
10.19,0.21,6.39,8.29,0.66,35.65,-18.34,1.56,0.0,5.27,317.14,201213,2012,13,41.796979378,-73.94205557,212.85
-4.49,0.54,-6.06,-5.27,0.77,13.23,-24.45,1.86,0.1,0.0,251.7,201301,2013,01,41.796979378,-73.94205557,212.85
-3.57,0.74,-6.02,-4.8,0.78,7.55,-17.6,1.98,0.05,0.0,256.05,201302,2013,02,41.796979378,-73.94205557,212.85
-0.13,0.57,-2.95,-1.54,0.79,11.05,-10.63,1.3,0.14,0.0,270.58,201303,2013,03,41.796979378,-73.94205557,212.85
7.03,0.19,2.44,4.73,0.75,20.55,-4.99,0.97,0.0,0.0,293.42,201304,2013,04,41.796979378,-73.94205557,212.85
14.33,0.08,10.04,12.19,0.7,30.27,-0.77,1.02,0.0,5.27,327.93,201305,2013,05,41.796979378,-73.94205557,212.85
19.23,0.06,15.76,17.5,0.74,31.33,6.94,0.95,0.0,10.55,362.22,201306,2013,06,41.796979378,-73.94205557,212.85
23.22,0.04,19.95,21.58,0.67,33.83,12.95,0.73,0.0,5.27,392.73,201307,2013,07,41.796979378,-73.94205557,212.85
19.86,0.12,15.61,17.73,0.59,29.05,9.38,0.9,0.0,5.27,366.06,201308,2013,08,41.796979378,-73.94205557,212.85
16.01,0.09,10.76,13.39,0.52,32.12,2.69,1.02,0.0,0.0,333.57,201309,2013,09,41.796979378,-73.94205557,212.85
11.28,0.12,6.99,9.13,0.5,26.57,-2.93,0.97,0.0,0.0,318.59,201310,2013,10,41.796979378,-73.94205557,212.85
2.22,0.06,-2.17,0.02,0.53,20.87,-12.06,0.95,0.0,5.27,272.85,201311,2013,11,41.796979378,-73.94205557,212.85
-3.21,0.27,-4.59,-3.9,0.66,12.23,-21.25,1.4,0.01,0.0,267.14,201312,2013,12,41.796979378,-73.94205557,212.85
8.55,0.23,5.05,6.8,0.66,33.83,-24.45,1.98,0.0,5.27,309.77,201313,2013,13,41.796979378,-73.94205557,212.85
-6.92,0.6,-9.16,-8.04,0.75,10.65,-26.0,1.57,0.09,0.0,243.52,201401,2014,01,41.796979378,-73.94205557,212.85
-7.34,0.68,-8.26,-7.8,0.77,6.44,-23.81,1.71,0.11,5.27,241.31,201402,2014,02,41.796979378,-73.94205557,212.85
-3.04,0.55,-5.92,-4.49,0.79,12.26,-21.38,1.66,0.08,5.27,261.97,201403,2014,03,41.796979378,-73.94205557,212.85
6.65,0.16,2.74,4.69,0.78,21.9,-6.04,1.07,0.0,0.0,289.34,201404,2014,04,41.796979378,-73.94205557,212.85
14.27,0.05,10.33,12.3,0.76,27.3,1.79,0.92,0.0,5.27,337.91,201405,2014,05,41.796979378,-73.94205557,212.85
19.28,0.06,15.23,17.25,0.69,29.37,8.87,0.91,0.0,5.27,358.79,201406,2014,06,41.796979378,-73.94205557,212.85
21.27,0.06,17.08,19.18,0.62,30.75,10.96,0.85,0.0,5.27,373.83,201407,2014,07,41.796979378,-73.94205557,212.85
20.45,0.08,14.38,17.42,0.45,32.93,10.24,0.88,0.0,0.0,363.86,201408,2014,08,41.796979378,-73.94205557,212.85
17.94,0.08,11.06,14.5,0.38,33.01,4.32,0.95,0.0,0.0,346.49,201409,2014,09,41.796979378,-73.94205557,212.85
11.79,0.06,7.4,9.59,0.48,25.5,-1.01,1.01,0.0,5.27,325.16,201410,2014,10,41.796979378,-73.94205557,212.85
1.9,0.1,-1.43,0.23,0.56,18.15,-11.72,1.12,0.0,0.0,276.98,201411,2014,11,41.796979378,-73.94205557,212.85
