T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-2.28,1.43,-10.5,-6.39,0.47,11.26,-16.27,5.06,0.07,5.27,248.95,201201,2012,01,37.848832888,-119.5571873,2554.64
-5.36,1.42,-9.31,-7.34,0.58,9.95,-16.16,5.78,0.35,0.0,251.41,201202,2012,02,37.848832888,-119.5571873,2554.64
-2.57,2.13,-7.02,-4.8,0.66,11.1,-19.95,6.37,0.19,5.27,264.43,201203,2012,03,37.848832888,-119.5571873,2554.64
1.69,1.7,-4.29,-1.3,0.7,18.72,-12.81,5.55,0.24,0.0,275.67,201204,2012,04,37.848832888,-119.5571873,2554.64
6.99,1.59,-4.4,1.3,0.6,24.57,-6.04,4.23,0.09,0.0,270.62,201205,2012,05,37.848832888,-119.5571873,2554.64
11.47,1.66,-3.76,3.86,0.48,26.42,-6.02,4.88,0.23,0.0,281.61,201206,2012,06,37.848832888,-119.5571873,2554.64
16.08,1.44,-1.22,7.43,0.35,28.51,1.78,3.65,0.1,0.0,304.37,201207,2012,07,37.848832888,-119.5571873,2554.64
17.31,1.2,0.62,8.96,0.31,29.57,3.42,3.38,0.1,0.0,322.52,201208,2012,08,37.848832888,-119.5571873,2554.64
13.98,1.14,-2.82,5.58,0.24,25.11,2.05,3.19,0.12,0.0,301.38,201209,2012,09,37.848832888,-119.5571873,2554.64
6.69,1.31,-5.85,0.42,0.27,24.45,-9.64,5.3,0.12,0.0,279.05,201210,2012,10,37.848832888,-119.5571873,2554.64
0.72,1.57,-6.36,-2.82,0.44,18.74,-13.62,5.21,0.14,5.27,267.64,201211,2012,11,37.848832888,-119.5571873,2554.64
-7.07,1.62,-8.82,-7.95,0.56,2.01,-22.54,5.95,0.09,5.27,259.4,201212,2012,12,37.848832888,-119.5571873,2554.64
4.83,1.52,-5.3,-0.23,0.47,29.57,-22.54,6.37,0.07,0.0,277.34,201213,2012,13,37.848832888,-119.5571873,2554.64
-7.9,1.27,-12.26,-10.08,0.59,2.34,-25.5,3.97,0.15,0.0,238.48,201301,2013,01,37.848832888,-119.5571873,2554.64
-6.2,1.28,-10.0,-8.1,0.67,2.86,-17.49,3.71,0.09,0.0,242.53,201302,2013,02,37.848832888,-119.5571873,2554.64
0.44,1.41,-5.1,-2.33,0.78,13.4,-12.81,4.95,0.13,0.0,267.92,201303,2013,03,37.848832888,-119.5571873,2554.64
3.12,1.65,-4.42,-0.64,0.72,19.27,-10.42,4.66,0.01,0.0,270.69,201304,2013,04,37.848832888,-119.5571873,2554.64
6.49,1.45,-3.59,1.45,0.62,22.23,-4.96,4.53,0.09,0.0,285.8,201305,2013,05,37.848832888,-119.5571873,2554.64
13.11,1.49,-1.18,5.97,0.49,29.39,-3.19,3.98,0.1,0.0,302.27,201306,2013,06,37.848832888,-119.5571873,2554.64
17.4,1.3,1.01,9.21,0.38,30.98,7.1,3.43,0.1,0.0,324.16,201307,2013,07,37.848832888,-119.5571873,2554.64
13.96,1.36,-1.76,6.1,0.33,26.48,2.73,3.44,0.11,0.0,301.32,201308,2013,08,37.848832888,-119.5571873,2554.64
