T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
1.07,1.84,-9.79,-4.36,0.38,15.01,-8.19,5.95,0.04,0.0,229.08,201201,2012,01,35.907006298,-105.0145185,2207.41
-0.07,2.05,-9.08,-4.57,0.37,12.07,-9.1,6.52,0.05,0.0,243.18,201202,2012,02,35.907006298,-105.0145185,2207.41
5.87,2.16,-9.67,-1.9,0.35,24.15,-10.5,6.11,0.04,0.0,249.41,201203,2012,03,35.907006298,-105.0145185,2207.41
10.67,1.91,-4.97,2.85,0.34,27.8,-3.69,5.79,0.07,0.0,281.05,201204,2012,04,35.907006298,-105.0145185,2207.41
14.82,1.83,-4.01,5.4,0.31,29.55,0.89,5.02,0.14,0.0,291.43,201205,2012,05,35.907006298,-105.0145185,2207.41
21.87,1.68,0.19,11.03,0.24,35.77,9.19,3.92,0.04,0.0,323.19,201206,2012,06,35.907006298,-105.0145185,2207.41
22.15,1.34,8.66,15.4,0.32,34.12,12.76,3.4,0.05,0.0,359.11,201207,2012,07,35.907006298,-105.0145185,2207.41
20.76,1.24,7.3,14.03,0.34,33.59,11.69,2.85,0.12,0.0,348.35,201208,2012,08,35.907006298,-105.0145185,2207.41
16.55,1.28,2.58,9.57,0.34,32.4,2.17,3.18,0.05,0.0,322.57,201209,2012,09,35.907006298,-105.0145185,2207.41
10.73,1.46,-4.92,2.91,0.31,25.74,-5.31,3.83,0.06,0.0,268.02,201210,2012,10,35.907006298,-105.0145185,2207.41
5.6,1.55,-9.06,-1.74,0.26,21.3,-7.38,5.01,0.16,0.0,247.33,201211,2012,11,35.907006298,-105.0145185,2207.41
-0.33,1.84,-9.65,-4.99,0.3,17.92,-12.7,5.16,0.18,0.0,238.91,201212,2012,12,35.907006298,-105.0145185,2207.41
10.83,1.68,-3.51,3.66,0.32,35.77,-12.7,6.52,0.04,0.0,283.58,201213,2012,13,35.907006298,-105.0145185,2207.41
-2.06,1.6,-11.51,-6.78,0.34,17.19,-16.45,6.22,0.02,0.0,228.33,201301,2013,01,35.907006298,-105.0145185,2207.41
-0.83,1.88,-11.08,-5.95,0.34,12.8,-10.31,5.77,0.13,0.0,230.84,201302,2013,02,35.907006298,-105.0145185,2207.41
4.69,1.93,-8.88,-2.1,0.32,20.73,-9.71,5.21,0.02,0.0,252.56,201303,2013,03,35.907006298,-105.0145185,2207.41
8.33,1.78,-7.19,0.58,0.27,26.12,-6.95,4.89,0.06,0.0,271.23,201304,2013,04,35.907006298,-105.0145185,2207.41
13.55,1.79,-5.27,4.14,0.24,28.38,-5.56,4.02,0.02,0.0,295.88,201305,2013,05,35.907006298,-105.0145185,2207.41
20.94,1.68,0.42,10.68,0.25,36.19,4.48,3.53,0.04,0.0,330.86,201306,2013,06,35.907006298,-105.0145185,2207.41
20.06,1.24,10.33,15.19,0.41,31.75,9.64,2.72,0.09,5.27,359.77,201307,2013,07,35.907006298,-105.0145185,2207.41
20.18,1.22,9.47,14.82,0.41,32.73,8.65,2.7,0.12,0.0,350.73,201308,2013,08,35.907006298,-105.0145185,2207.41
15.64,1.47,7.5,11.57,0.52,29.96,-1.07,3.89,0.2,5.27,323.45,201309,2013,09,35.907006298,-105.0145185,2207.41
7.51,1.49,-2.28,2.62,0.47,23.71,-4.56,4.77,0.07,0.0,261.43,201310,2013,10,35.907006298,-105.0145185,2207.41
2.47,1.58,-5.02,-1.27,0.45,17.72,-12.26,4.74,0.06,0.0,249.73,201311,2013,11,35.907006298,-105.0145185,2207.41
