T2M,WS2M,T2MDEW,T2MWET,GWETTOP,T2M_MAX,T2M_MIN,WS2M_MAX,WS2M_MIN,PRECTOTCORR,ALLSKY_SFC_LW_DWN,yearMonth,year,month,latitude,longitude,elevation
-15.41,2.35,-16.31,-15.86,0.77,0.33,-21.69,10.11,0.06,0.0,194.7,201201,2012,01,61.21888,-149.894536,295.96
-5.03,2.51,-6.38,-5.7,0.77,1.85,-14.11,7.99,0.19,0.0,243.95,201202,2012,02,61.21888,-149.894536,295.96
-7.29,1.77,-8.81,-8.06,0.77,2.43,-16.6,5.11,0.14,0.0,220.87,201203,2012,03,61.21888,-149.894536,295.96
1.54,1.28,-1.6,-0.03,0.81,10.04,-7.82,5.37,0.08,0.0,255.01,201204,2012,04,61.21888,-149.894536,295.96
4.73,1.77,1.09,2.9,0.8,14.19,-4.27,5.84,0.11,0.0,282.76,201205,2012,05,61.21888,-149.894536,295.96
10.19,1.2,6.64,8.41,0.77,20.91,2.95,3.15,0.07,5.27,315.35,201206,2012,06,61.21888,-149.894536,295.96
11.23,1.59,7.96,9.59,0.77,20.13,5.69,4.46,0.07,5.27,317.42,201207,2012,07,61.21888,-149.894536,295.96
11.68,1.52,8.56,10.12,0.73,18.32,5.69,3.89,0.3,0.0,314.52,201208,2012,08,61.21888,-149.894536,295.96
7.38,2.38,4.86,6.12,0.78,12.58,-1.26,6.7,0.17,5.27,294.66,201209,2012,09,61.21888,-149.894536,295.96
-0.39,1.6,-2.92,-1.66,0.8,10.3,-8.52,4.51,0.04,0.0,250.42,201210,2012,10,61.21888,-149.894536,295.96
-8.49,1.79,-10.23,-9.36,0.79,0.18,-16.85,3.52,0.03,0.0,223.85,201211,2012,11,61.21888,-149.894536,295.96
-10.3,2.7,-11.2,-10.74,0.78,1.73,-20.08,9.06,0.02,0.0,209.27,201212,2012,12,61.21888,-149.894536,295.96
-0.02,1.88,-2.37,-1.19,0.78,20.91,-21.69,10.11,0.02,0.0,260.19,201213,2012,13,61.21888,-149.894536,295.96
-6.07,2.38,-7.16,-6.61,0.8,2.33,-24.29,6.88,0.48,5.27,239.59,201301,2013,01,61.21888,-149.894536,295.96
-5.21,2.01,-6.45,-5.83,0.8,0.98,-17.7,7.37,0.09,5.27,246.2,201302,2013,02,61.21888,-149.894536,295.96
-6.31,2.05,-7.93,-7.12,0.8,1.06,-20.51,6.79,0.02,0.0,226.39,201303,2013,03,61.21888,-149.894536,295.96
-4.46,1.74,-7.23,-5.85,0.81,3.43,-15.53,5.21,0.05,0.0,222.82,201304,2013,04,61.21888,-149.894536,295.96
4.06,1.18,0.56,2.31,0.84,20.04,-6.57,4.65,0.0,0.0,282.01,201305,2013,05,61.21888,-149.894536,295.96
13.17,1.16,8.6,10.89,0.76,25.95,3.52,4.29,0.09,0.0,316.6,201306,2013,06,61.21888,-149.894536,295.96
14.42,1.23,10.75,12.58,0.7,23.05,6.9,3.08,0.08,0.0,329.96,201307,2013,07,61.21888,-149.894536,295.96
12.48,1.48,9.87,11.17,0.71,20.51,7.55,3.95,0.12,5.27,321.52,201308,2013,08,61.21888,-149.894536,295.96
7.56,1.95,5.01,6.29,0.78,14.79,-1.24,6.05,0.2,5.27,296.19,201309,2013,09,61.21888,-149.894536,295.96
4.14,2.23,2.43,3.28,0.8,9.2,-2.26,5.99,0.1,5.27,282.03,201310,2013,10,61.21888,-149.894536,295.96
-6.37,1.98,-7.71,-7.04,0.82,4.16,-20.43,4.29,0.05,0.0,228.66,201311,2013,11,61.21888,-149.894536,295.96
